CO_ITEM,NSE_LEVEL,TX_GABARITO,answer_distribution,correct_probability
117886,8,D,[0.11873278 0.16155057 0.38075561 0.21757182 0.11633215 0.00505706],0.21757182211727666
117973,1,A,[0.23480188 0.21471865 0.24208431 0.17296906 0.13108377 0.00434232],0.23480188167179303
117973,2,A,[0.22496515 0.22305825 0.25524208 0.16884927 0.12425523 0.00363001],0.2249651549265573
117973,3,A,[0.22598779 0.2305483  0.25934743 0.16320154 0.11761262 0.00330233],0.22598778689160867
117973,4,A,[0.22489836 0.240371   0.26253383 0.15881757 0.10986569 0.00351355],0.22489835902198163
117973,5,A,[0.2270766  0.2524239  0.26230844 0.15350796 0.1009972  0.00368591],0.2270766002808846
117973,6,A,[0.23179723 0.2703872  0.25839483 0.1458337  0.09004327 0.00354376],0.2317972333980966
117973,7,A,[0.25064531 0.29953996 0.23583466 0.13241632 0.07805324 0.0035105 ],0.2506453130198355
117973,8,A,[0.27914207 0.32719402 0.20352224 0.1207989  0.06589925 0.00344353],0.279142070051161
118066,1,C,[0.17957301 0.28111996 0.33164465 0.07282432 0.12656052 0.00827755],0.3316446535190881
118066,2,C,[0.16418922 0.29329213 0.36616046 0.06319212 0.10718498 0.0059811 ],0.3661604558195102
118066,3,C,[0.14687427 0.30213212 0.40052591 0.056201   0.08862266 0.00564403],0.4005259140424871
118066,4,C,[0.13138017 0.30792403 0.43913432 0.04591114 0.07050033 0.00515   ],0.43913432463958507
118066,5,C,[0.11571544 0.30525051 0.48074982 0.03876828 0.05499811 0.00451784],0.48074981528170246
118066,6,C,[0.09854477 0.2939206  0.53068615 0.03153418 0.04161539 0.00369891],0.5306861497124441
118066,7,C,[0.07790028 0.27235842 0.5947243  0.02460411 0.02728097 0.00313192],0.5947243031575405
118066,8,C,[0.05932704 0.2465368  0.65348288 0.01951987 0.0184573  0.00267611],0.653482880755608
118110,1,C,[0.22163923 0.18518183 0.31296363 0.14917677 0.12303239 0.00800615],0.3129636330740004
118110,2,C,[0.21590161 0.17921855 0.31100568 0.16176921 0.12527378 0.00683117],0.31100568242736143
118110,3,C,[0.20723471 0.1783903  0.31478511 0.16739009 0.12583448 0.00636531],0.3147851062178177
118110,4,C,[0.20000906 0.17518771 0.31717648 0.17280099 0.12854894 0.00627683],0.3171764759176
118110,5,C,[0.19655155 0.169264   0.32238278 0.1763538  0.12938741 0.00606045],0.322382781434542
118110,6,C,[0.19108453 0.16209974 0.33349789 0.17955761 0.12880602 0.00495421],0.33349788608483166
118110,7,C,[0.18098975 0.14744112 0.36198714 0.18048497 0.1247261  0.00437092],0.3619871434526063
118110,8,C,[0.17184179 0.1311098  0.39954742 0.17636757 0.11772924 0.00340417],0.399547422274695
118120,1,A,[0.18703637 0.1905645  0.18323684 0.19662566 0.23683734 0.00569929],0.18703636692599965
118120,2,A,[0.18590038 0.20092971 0.16875737 0.18973334 0.24977025 0.00490894],0.1859003813812434
118120,3,A,[0.19256022 0.22839095 0.14833946 0.16960243 0.25650439 0.00460256],0.1925602245969933
118120,4,A,[0.20560073 0.25510753 0.12930771 0.14462747 0.26062842 0.00472815],0.2056007293235637
118120,5,A,[0.22290281 0.27903179 0.10958448 0.1234172  0.26053176 0.00453194],0.22290281279435073
118120,6,A,[0.23786923 0.30397712 0.09503979 0.10316752 0.25555983 0.00438651],0.2378692299283843
118120,7,A,[0.26572365 0.32441941 0.07996145 0.08410293 0.24211762 0.00367494],0.2657236492403471
118120,8,A,[0.29100748 0.33547816 0.07221566 0.07274695 0.22500984 0.00354191],0.2910074773711137
118230,1,E,[0.09593388 0.14856198 0.08396694 0.12198347 0.53877686 0.01077686],0.5387768595041322
118230,2,E,[0.07583241 0.13745099 0.06875768 0.11307859 0.5962666  0.00861373],0.5962666042483469
118230,3,E,[0.06406605 0.12410067 0.05793319 0.10461265 0.64218129 0.00710616],0.6421812872935204
118230,4,E,[0.05523142 0.11453912 0.04862425 0.099645   0.67553221 0.00642799],0.6755322127283111
118230,5,E,[0.0481328  0.10770017 0.04232808 0.0918263  0.70436262 0.00565002],0.7043626237623762
118230,6,E,[0.03961797 0.09611167 0.03650644 0.08555624 0.73734591 0.00486176],0.73734590909582
118230,7,E,[0.03424758 0.08502468 0.03212653 0.07758274 0.76781861 0.00319985],0.7678186140062169
118230,8,E,[0.03213576 0.07474273 0.03394114 0.07690919 0.77938256 0.00288861],0.7793825600288861
118252,1,D,[0.2147438  0.12257851 0.24892562 0.22532231 0.17566942 0.01276033],0.22532231404958677
118252,2,D,[0.20242261 0.10637252 0.26075253 0.25159459 0.1701738  0.00868395],0.2515945930130493
118252,3,D,[0.18142555 0.0977111  0.26411693 0.2901028  0.15939921 0.00724441],0.29010280430683133
118252,4,D,[0.16880746 0.08789209 0.26395624 0.32417102 0.14862761 0.00654557],0.3241710247824675
118252,5,D,[0.15259766 0.08136031 0.2646497  0.35913286 0.13591665 0.00634282],0.35913285622040464
118252,6,D,[0.14107758 0.06997699 0.26606813 0.39390011 0.12327272 0.00570447],0.3939001069588047
118252,7,D,[0.12356921 0.06450905 0.27167672 0.42665935 0.10916072 0.00442494],0.4266593527153044
118252,8,D,[0.10669796 0.05975808 0.27495938 0.453692   0.10055967 0.00433291],0.45369200216645605
119767,1,D,[0.11579519 0.09132441 0.09313371 0.59485254 0.10046137 0.00443278],0.5948525420662204
119767,2,D,[0.09222074 0.07930126 0.0769004  0.66409732 0.08362435 0.00385593],0.6640973211413868
119767,3,D,[0.07291963 0.06616943 0.06282182 0.72117823 0.07339509 0.0035158 ],0.7211782285817787
119767,4,D,[0.05682269 0.05440482 0.05011551 0.76921269 0.06605248 0.00339181],0.7692126929479848
119767,5,D,[0.04467363 0.0458891  0.03988505 0.80680722 0.05978669 0.00295831],0.8068072217804024
119767,6,D,[0.03356171 0.03795174 0.03198553 0.83826698 0.05556829 0.00266575],0.8382669774362916
119767,7,D,[0.02386989 0.03094826 0.02448174 0.8682223  0.05008011 0.0023977 ],0.86822230125315
119767,8,D,[0.01768989 0.02707595 0.01918536 0.88598977 0.04754034 0.00251869],0.8859897678079496
120124,1,C,[0.13483807 0.1351547  0.48643025 0.09792835 0.14062783 0.00502081],0.4864302514926723
120124,2,C,[0.12173184 0.12054481 0.54975187 0.08243732 0.12206114 0.00347302],0.5497518724440564
120124,3,C,[0.10698437 0.10714286 0.60956219 0.07117952 0.10199692 0.00313414],0.6095621911144461
120124,4,C,[0.09466201 0.09420335 0.66314651 0.0589461  0.08595599 0.00308604],0.6631465102320472
120124,5,C,[0.08354061 0.08358009 0.70993305 0.04952988 0.07053983 0.00287653],0.7099330501926147
120124,6,C,[0.06985264 0.07227509 0.75759264 0.04117462 0.05658381 0.00252118],0.7575926402606515
120124,7,C,[0.05309349 0.0594644  0.813538   0.03291766 0.03881056 0.0021759 ],0.8135379979426465
120124,8,C,[0.0383904  0.05149547 0.85444707 0.02630854 0.02719402 0.0021645 ],0.8544470680834317
120368,1,B,[0.16034919 0.08187082 0.34657138 0.2983083  0.10819613 0.00470418],0.08187081599421024
120368,2,B,[0.15275544 0.07234373 0.36011043 0.29517606 0.11603027 0.00358406],0.07234373324756084
120368,3,B,[0.14640205 0.06738233 0.36511566 0.27775442 0.14028903 0.00305651],0.06738233239319999
120368,4,B,[0.13982854 0.06367142 0.36209952 0.26372012 0.16770761 0.00297279],0.06367141934972424
120368,5,B,[0.13158711 0.06339081 0.35696317 0.24774531 0.19731862 0.00299497],0.06339080751507357
120368,6,B,[0.12052314 0.06693301 0.34968988 0.22854614 0.23141994 0.0028879 ],0.06693300704873464
120368,7,B,[0.10480266 0.08237062 0.32994903 0.20128795 0.2787867  0.00280305],0.08237062190966765
120368,8,B,[0.09077135 0.10560803 0.30853994 0.18144431 0.31131444 0.00232192],0.10560802833530106
120622,1,B,[0.16930523 0.2392799  0.20408902 0.29116157 0.09091731 0.00524697],0.23927989867921115
120622,2,B,[0.14533076 0.26976596 0.2032808  0.28880439 0.08818101 0.00463708],0.2697659636385915
120622,3,B,[0.12594121 0.32340156 0.19741506 0.26249774 0.08622273 0.0045217 ],0.3234015576888245
120622,4,B,[0.10997327 0.38227766 0.18506869 0.23237562 0.08574365 0.0045611 ],0.3822776638996161
120622,5,B,[0.09735641 0.44133572 0.17109145 0.19903044 0.08676684 0.00441914],0.44133572480075806
120622,6,B,[0.08386549 0.50336569 0.15080202 0.16814705 0.08983875 0.003981  ],0.5033656914565386
120622,7,B,[0.06795003 0.58356182 0.12086378 0.12869167 0.09528835 0.00364435],0.5835618219433195
120622,8,B,[0.05543093 0.64803227 0.09421488 0.09996065 0.09917355 0.00318772],0.6480322707595435
120626,1,B,[0.24054641 0.29762982 0.14863398 0.15189072 0.15514746 0.00615162],0.2976298172607201
120626,2,B,[0.23770467 0.32702293 0.14256996 0.1530388  0.13472024 0.00494341],0.32702292882415107
120626,3,B,[0.24339211 0.35582322 0.13092543 0.15083642 0.11426178 0.00476104],0.35582322043108133
120626,4,B,[0.2509796  0.38064122 0.12109149 0.14557593 0.09691849 0.00479326],0.3806412158412702
120626,5,B,[0.25622543 0.40303276 0.11241589 0.14338088 0.08019876 0.00474627],0.4030327642317693
120626,6,B,[0.26173408 0.42447558 0.10341788 0.14058329 0.06520873 0.00458044],0.42447557625785887
120626,7,B,[0.26406782 0.45288546 0.09302068 0.13756735 0.04819867 0.00426002],0.4528854574169888
120626,8,B,[0.25975994 0.46885085 0.08520268 0.14494294 0.03717041 0.0040732 ],0.4688508461235734
125654,1,E,[0.12827936 0.13990411 0.17672336 0.18382486 0.36181473 0.00945359],0.36181472770038
125654,2,E,[0.11268361 0.13205134 0.16549495 0.18942318 0.39275376 0.00759316],0.3927537563754997
125654,3,E,[0.09752697 0.12476712 0.15561687 0.19427769 0.42066978 0.00714156],0.42066978031930036
125654,4,E,[0.08275671 0.1164228  0.14395647 0.19518182 0.45422759 0.00745462],0.4542275851915607
125654,5,E,[0.07020141 0.10902892 0.13297461 0.19538966 0.48546507 0.00694033],0.4854650670908137
125654,6,E,[0.05688001 0.10347077 0.12314305 0.19336241 0.51691661 0.00622715],0.5169166105424247
125654,7,E,[0.04299792 0.09781607 0.10772425 0.18704326 0.55840322 0.00601527],0.5584032183433333
125654,8,E,[0.03358914 0.08860685 0.10045258 0.17955529 0.59248327 0.00531287],0.5924832743014561
125706,1,E,[0.16324407 0.15641397 0.167315   0.28555274 0.21888004 0.00859417],0.21888004342319523
125706,2,E,[0.16225168 0.14838641 0.15405352 0.30111121 0.22673038 0.0074668 ],0.22673038337239046
125706,3,E,[0.16034556 0.13439594 0.13806699 0.31951057 0.24069462 0.00698631],0.2406946205397573
125706,4,E,[0.15509451 0.12232591 0.12167473 0.33842765 0.2558125  0.0066647 ],0.25581250495464375
125706,5,E,[0.15156771 0.10889919 0.10658387 0.35331675 0.27362561 0.00600687],0.27362561126245794
125706,6,E,[0.13978991 0.09594248 0.09277602 0.36780713 0.29834237 0.00534209],0.29834236610401377
125706,7,E,[0.11944887 0.08066891 0.07892895 0.38533696 0.33123391 0.00438239],0.33123391497546856
125706,8,E,[0.10224321 0.07093664 0.07001181 0.39395907 0.35983865 0.00301063],0.35983864620228256
125944,1,D,[0.19201194 0.10901031 0.1529763  0.41871721 0.11688077 0.01040347],0.41871720644110727
125944,2,D,[0.18335784 0.09684633 0.14798052 0.45767281 0.10549633 0.00864617],0.45767280858950204
125944,3,D,[0.17342226 0.08757795 0.13949983 0.49803672 0.0931767  0.00828654],0.49803671695086293
125944,4,D,[0.16420822 0.07752177 0.12703424 0.5408744  0.08271707 0.00764431],0.5408743955334594
125944,5,D,[0.15444142 0.06939486 0.11464661 0.57934708 0.07454441 0.00762562],0.5793470842710254
125944,6,D,[0.14164113 0.05898864 0.10102364 0.62637122 0.0652722  0.00670317],0.6263712239551195
125944,7,D,[0.12330354 0.04981243 0.08191173 0.68349643 0.05570533 0.00577053],0.6834964302239762
125944,8,D,[0.10960252 0.04305392 0.06467926 0.72939787 0.04777647 0.00548996],0.7293978748524204
126560,1,C,[0.19002171 0.14108015 0.29423738 0.2047675  0.16645558 0.00343767],0.29423738013388817
126560,2,C,[0.18674279 0.13108257 0.30830615 0.20953377 0.16165051 0.00268422],0.30830614651779015
126560,3,C,[0.17179859 0.12527816 0.33410097 0.21157852 0.1549247  0.00231907],0.3341009651460657
126560,4,C,[0.15449146 0.11739675 0.36872742 0.21040532 0.14662914 0.00234992],0.36872742098050987
126560,5,C,[0.13693125 0.11116939 0.4060503  0.20823251 0.13547889 0.00213766],0.4060502997794661
126560,6,C,[0.11609784 0.10515273 0.45355205 0.19939562 0.12391175 0.00189001],0.4535520474476105
126560,7,C,[0.09119277 0.09689829 0.52391387 0.18072971 0.10537245 0.00189292],0.5239138664861702
126560,8,C,[0.06875246 0.08939394 0.58831169 0.16190476 0.08992523 0.00171192],0.5883116883116883
140190,1,C,[0.1206803  0.12538448 0.43952415 0.11430251 0.19287136 0.0072372 ],0.439524154152343
140190,2,C,[0.10515937 0.11435311 0.47839988 0.10301889 0.19257838 0.00649037],0.47839988359447994
140190,3,C,[0.08888141 0.09851023 0.52473025 0.09083176 0.19095273 0.00609362],0.5247302507309752
140190,4,C,[0.07483211 0.08364571 0.56859209 0.07756141 0.18971189 0.00565679],0.5685920884248197
140190,5,C,[0.06116573 0.06979814 0.61249485 0.06531695 0.18595915 0.00526518],0.6124948532688088
140190,6,C,[0.0489709  0.05498648 0.66116708 0.0537206  0.17672613 0.00442882],0.6611670786362338
140190,7,C,[0.03595015 0.03941476 0.7179093  0.04144535 0.16131869 0.00396174],0.7179093005380477
140190,8,C,[0.02691854 0.02741047 0.76273121 0.03138528 0.14844549 0.00310901],0.7627312081857537
140378,1,A,[0.34078162 0.13352633 0.22028225 0.19332368 0.1024516  0.00963452],0.3407816175140221
140378,2,A,[0.36285592 0.12057161 0.21070165 0.20048553 0.0968425  0.00854279],0.3628559175358789
140378,3,A,[0.39317411 0.10716873 0.20783308 0.19383781 0.08969972 0.00828654],0.39317411442026545
140378,4,A,[0.43023295 0.09101256 0.20217212 0.18630876 0.0821848  0.00808881],0.4302329531941881
140378,5,A,[0.47268143 0.07763809 0.19364682 0.17417948 0.07412139 0.00773279],0.4726814328499636
140378,6,A,[0.5256332  0.06485259 0.18143704 0.15455735 0.06666502 0.0068548 ],0.5256332048646495
140378,7,A,[0.60280458 0.05069961 0.16051564 0.1236783  0.05628659 0.00601527],0.6028045781851694
140378,8,A,[0.66314443 0.04067296 0.14384101 0.09752066 0.04978355 0.00503739],0.6631444313262496
140429,1,B,[0.17409987 0.31888909 0.11294554 0.1584042  0.22625294 0.00940836],0.3188890899222001
140429,2,B,[0.1758336  0.34023342 0.10842179 0.14481766 0.22390066 0.00679287],0.3402334237007765
140429,3,B,[0.17501682 0.37315639 0.10324217 0.12906565 0.21291109 0.00660789],0.37315638988796024
140429,4,B,[0.17484796 0.41610797 0.09471014 0.11015164 0.19797058 0.00621171],0.4161079715971506
140429,5,B,[0.17457994 0.46283637 0.08573749 0.09325031 0.178091   0.00550489],0.4628363706097678
140429,6,B,[0.17178249 0.51412744 0.07639361 0.07777586 0.15500869 0.0049119 ],0.5141274414045283
140429,7,B,[0.15816766 0.59103024 0.06564411 0.05844337 0.12270699 0.00400763],0.5910302446262156
140429,8,B,[0.13964974 0.65651318 0.05828414 0.04372294 0.09848485 0.00334514],0.6565131837859111
140441,1,D,[0.19115252 0.11294554 0.25456848 0.36063868 0.07327664 0.00741813],0.36063868282974487
140441,2,D,[0.17577616 0.10546953 0.26631209 0.37930203 0.06665365 0.00648654],0.3793020263750402
140441,3,D,[0.16376756 0.0931767  0.28082387 0.39840091 0.05763061 0.00620035],0.39840091080808343
140441,4,D,[0.15109965 0.07965652 0.29788168 0.41481127 0.05037882 0.00617207],0.41481127054053746
140441,5,D,[0.13733171 0.06931871 0.31360091 0.43096048 0.04283208 0.00595611],0.4309604787447052
140441,6,D,[0.12457113 0.05699285 0.33010575 0.44775862 0.03520841 0.00536324],0.44775861521807353
140441,7,D,[0.10414492 0.04378186 0.34549772 0.47500392 0.02691003 0.00466155],0.47500391967908345
140441,8,D,[0.0875246  0.0356159  0.35637544 0.49329004 0.02298308 0.00421094],0.4932900432900433
140506,1,D,[0.24701466 0.15455944 0.24063687 0.25325674 0.09611905 0.00841324],0.25325673964175865
140506,2,D,[0.24757616 0.14136378 0.24780591 0.26674478 0.08916127 0.0073481 ],0.2667447808972415
140506,3,D,[0.2491073  0.13326714 0.24076578 0.28885489 0.08092155 0.00708334],0.28885489171216394
140506,4,D,[0.25387595 0.12350653 0.23156873 0.31022582 0.07359486 0.00722812],0.3102258185071517
140506,5,D,[0.26237895 0.11360598 0.22148993 0.33183303 0.06376024 0.00693187],0.3318330259395252
140506,6,D,[0.27362067 0.10121757 0.20022074 0.36335363 0.05549424 0.00609315],0.36335363209060745
140506,7,D,[0.29346733 0.08647386 0.16590376 0.40607875 0.04225223 0.00582407],0.4060787530449214
140506,8,D,[0.31088154 0.07461629 0.13417946 0.44234553 0.03305785 0.00491932],0.44234553325462417
140527,1,A,[0.50056198 0.23378512 0.08396694 0.08509091 0.08528926 0.01130579],0.5005619834710744
140527,2,A,[0.55038914 0.23364152 0.07068875 0.07145532 0.06584938 0.00797589],0.5503891392123589
140527,3,A,[0.58520481 0.23148942 0.06200333 0.06109086 0.0537082  0.00650338],0.5852048067511295
140527,4,A,[0.61242259 0.22733686 0.05465469 0.05499625 0.04450317 0.00608643],0.6124225897846513
140527,5,A,[0.63463194 0.22411752 0.04896685 0.04866417 0.03796276 0.00565675],0.6346319414550151
140527,6,A,[0.65998984 0.21833641 0.04231895 0.04274031 0.03173111 0.00488337],0.6599898443155177
140527,7,A,[0.6794478  0.21685866 0.03770342 0.03704516 0.02515999 0.00378497],0.6794477966721522
140527,8,A,[0.69471024 0.21068785 0.03105254 0.03827406 0.0218451  0.00343022],0.6947102365047843
140550,1,A,[0.3759725  0.14361317 0.13465714 0.22503166 0.11267415 0.00805138],0.3759724986430252
140550,2,A,[0.42080213 0.12805373 0.12407144 0.21800763 0.10205394 0.00701114],0.4208021259323929
140550,3,A,[0.47872733 0.11221764 0.11043225 0.19988615 0.09244573 0.00629092],0.4787273268300256
140550,4,A,[0.54222206 0.09583697 0.09309917 0.17936377 0.08358909 0.00588895],0.5422220586403325
140550,5,A,[0.6006757  0.08174419 0.07871256 0.1589931  0.07408473 0.00578972],0.6006757023525496
140550,6,A,[0.66666079 0.06615726 0.06394285 0.13239562 0.06613963 0.00470386],0.6666607897826846
140550,7,A,[0.74520556 0.04933824 0.04742238 0.09661531 0.05739557 0.00402293],0.7452055632674445
140550,8,A,[0.80855962 0.03720976 0.03632428 0.06621409 0.04874065 0.00295159],0.8085596221959859
140567,1,A,[0.48938843 0.09626446 0.11352066 0.11761983 0.1726281  0.01057851],0.4893884297520661
140567,2,A,[0.5497396  0.0807537  0.09221722 0.108169   0.16172977 0.00739072],0.5497395985721809
140567,3,A,[0.60142455 0.06996665 0.07883691 0.09967981 0.14377672 0.00631536],0.6014245502657206
140567,4,A,[0.63698668 0.0625161  0.07091504 0.09424169 0.12981959 0.0055209 ],0.6369866848830308
140567,5,A,[0.6715925  0.05512134 0.06359637 0.08643188 0.11807872 0.00517919],0.6715924989238055
140567,6,A,[0.70559319 0.04873648 0.05610475 0.0790955  0.10613771 0.00433237],0.705593189209045
140567,7,A,[0.74141525 0.04298775 0.04763211 0.07057963 0.09400256 0.0033827 ],0.7414152495885903
140567,8,A,[0.7629536  0.03809352 0.04910634 0.06409099 0.08286694 0.00288861],0.7629536017331648
140568,1,A,[0.36240275 0.18622218 0.13927085 0.10611543 0.1961281  0.00986068],0.3624027501356975
140568,2,A,[0.37569116 0.19612416 0.12178545 0.09521512 0.20228522 0.0088989 ],0.3756911577754292
140568,3,A,[0.39884726 0.20287797 0.10946839 0.08360287 0.1967132  0.00849031],0.3988472585194194
140568,4,A,[0.42532361 0.2114104  0.09404197 0.07047202 0.1905103  0.0082417 ],0.4253236090191504
140568,5,A,[0.45394733 0.21705387 0.0814368  0.0596485  0.18049375 0.00741975],0.4539473313141226
140568,6,A,[0.4850545  0.22228726 0.07093164 0.04926357 0.16576339 0.00669965],0.48505449634516584
140568,7,A,[0.52235364 0.22772762 0.05783534 0.03896735 0.1472002  0.00591585],0.5223536430071013
140568,8,A,[0.5577135  0.22506887 0.0498229  0.02910272 0.13372688 0.00456513],0.5577134986225896
140572,1,B,[0.2498643  0.302334   0.2050389  0.10136602 0.13434051 0.00705627],0.30233399674326034
140572,2,B,[0.24839942 0.31525219 0.20706015 0.09256919 0.13048523 0.00623382],0.3152521864326303
140572,3,B,[0.24665239 0.34966168 0.19866354 0.08102181 0.11812042 0.00588015],0.3496616813724222
140572,4,B,[0.24406009 0.38680196 0.18625497 0.07119398 0.10605203 0.00563697],0.38680196147269
140572,5,B,[0.23818226 0.43505248 0.1665031  0.06124469 0.09386228 0.00515519],0.4350524825575165
140572,6,B,[0.22098612 0.50610197 0.13689849 0.05151676 0.07993032 0.00456634],0.5061019686385964
140572,7,B,[0.19050023 0.60845656 0.09672621 0.03960979 0.06107051 0.0036367 ],0.6084565642196397
140572,8,B,[0.15828414 0.69850453 0.06277056 0.03075561 0.04683196 0.00285321],0.6985045257772531
140585,1,C,[0.27419938 0.24751221 0.16862674 0.20521983 0.09711417 0.00732766],0.16862674145105844
140585,2,C,[0.26759868 0.25965706 0.17278561 0.20547872 0.08806231 0.00641762],0.1727856147283616
140585,3,C,[0.25626504 0.2759852  0.187838   0.19849536 0.0751449  0.00627151],0.18783799518720729
140585,4,C,[0.24326168 0.28765529 0.2106941  0.18979966 0.06260971 0.00597955],0.21069410312453993
140585,5,C,[0.23236716 0.28948318 0.2413972  0.17997484 0.05134605 0.00543156],0.24139720356238403
140585,6,C,[0.22222732 0.2776193  0.28873013 0.16534731 0.04106884 0.00500711],0.2887301346629196
140585,7,C,[0.20156711 0.25149043 0.36919553 0.14514667 0.02860792 0.00399234],0.3691955288889909
140585,8,C,[0.18608815 0.21477765 0.44866194 0.12670209 0.0199331  0.00383707],0.4486619441164896
140626,1,E,[0.13575827 0.10726049 0.21666905 0.14921953 0.38164113 0.00945153],0.38164112845481885
140626,2,E,[0.12974985 0.09916248 0.19439213 0.14594643 0.4231272  0.00762192],0.4231272018257151
140626,3,E,[0.1150397  0.09143961 0.1622087  0.13867095 0.48632224 0.00631881],0.48632223581384837
140626,4,E,[0.10228509 0.08137564 0.13396713 0.13230628 0.54505469 0.00501117],0.545054693316534
140626,5,E,[0.08776139 0.074941   0.10946863 0.12615942 0.59723585 0.00443372],0.5972358465826867
140626,6,E,[0.07202755 0.06661502 0.0857107  0.11678305 0.65525707 0.00360661],0.6552570692741758
140626,7,E,[0.05062593 0.05504543 0.05776772 0.0992452  0.73469496 0.00262075],0.7346949630338812
140626,8,E,[0.03535699 0.04410238 0.03796294 0.07965813 0.8007332  0.00218635],0.8007331993551379
140631,1,B,[0.10891985 0.27944635 0.16315361 0.23471142 0.20422472 0.00954406],0.27944635426090103
140631,2,B,[0.09740155 0.29656221 0.16037541 0.23799185 0.1997848  0.00788418],0.2965622080289176
140631,3,B,[0.08444705 0.3107421  0.15350803 0.24917523 0.19438443 0.00774316],0.31074210158615156
140631,4,B,[0.07250201 0.32223304 0.14393099 0.26625689 0.1871921  0.00788496],0.3222330437933885
140631,5,B,[0.06119393 0.33415399 0.13521661 0.28211137 0.1799692  0.00735489],0.3341539901972397
140631,6,B,[0.04992648 0.34574766 0.12750487 0.30248557 0.16752998 0.00680543],0.34574766305708454
140631,7,B,[0.03920444 0.36511141 0.11506266 0.32625497 0.14850804 0.00585849],0.3651114144878987
140631,8,B,[0.03152302 0.38071625 0.10383707 0.33996458 0.13921684 0.00474223],0.38071625344352616
140639,1,B,[0.13578795 0.30676678 0.35665822 0.09381219 0.09824498 0.00872987],0.30676678125565404
140639,2,B,[0.12230621 0.3421633  0.35404126 0.09006494 0.08471182 0.00671246],0.3421633046914488
140639,3,B,[0.10975949 0.39863702 0.33767822 0.07665213 0.07126038 0.00601276],0.39863702227857273
140639,4,B,[0.09673447 0.4633413  0.31242002 0.06362329 0.05827227 0.00560866],0.4633412985130406
140639,5,B,[0.08417514 0.53119624 0.2831379  0.04953271 0.04696357 0.00499444],0.5311962413351607
140639,6,B,[0.07229625 0.60255574 0.2465823  0.03605468 0.03833962 0.00417141],0.602555739306128
140639,7,B,[0.05660017 0.69451742 0.1944658  0.02262324 0.02843584 0.00335754],0.6945174205834777
140639,8,B,[0.0431523  0.76426604 0.15436836 0.01418733 0.02180244 0.00222353],0.7642660369933097
140643,1,B,[0.15121223 0.25438755 0.20549122 0.12732947 0.25122128 0.01035824],0.2543875520173693
140643,2,B,[0.15020524 0.25844323 0.20091823 0.13092558 0.25151251 0.00799522],0.25844322933419106
140643,3,B,[0.13843248 0.28228582 0.19516069 0.1318537  0.24471822 0.0075491 ],0.28228581778663286
140643,4,B,[0.12503539 0.30856955 0.18954485 0.12963613 0.23967452 0.00753955],0.3085695518737047
140643,5,B,[0.10979881 0.33684157 0.18355077 0.12850471 0.23425664 0.0070475 ],0.33684157092336586
140643,6,B,[0.09188743 0.37226064 0.17370424 0.12748019 0.22877534 0.00589216],0.3722606374538518
140643,7,B,[0.06909725 0.42713795 0.15801087 0.11874142 0.22182707 0.00518545],0.42713794593519716
140643,8,B,[0.05289256 0.4785124  0.14602519 0.11003542 0.20846124 0.0040732 ],0.47851239669421486
140682,1,E,[0.17893975 0.18405102 0.27555636 0.11841867 0.23430432 0.00872987],0.23430432422652434
140682,2,E,[0.17571873 0.17620886 0.29931918 0.10980793 0.23120281 0.0077425 ],0.23120280598569437
140682,3,E,[0.16937278 0.16213742 0.32664566 0.09748493 0.23681657 0.00754263],0.23681657049706317
140682,4,E,[0.15824849 0.14588453 0.35469587 0.08289827 0.25076726 0.00750558],0.250767261978913
140682,5,E,[0.14811587 0.12862598 0.38376284 0.07164814 0.26088146 0.00696571],0.2608814587951291
140682,6,E,[0.13124963 0.10984601 0.41204949 0.06030741 0.28040141 0.00614605],0.28040141468351215
140682,7,E,[0.10583516 0.08370905 0.4428855  0.04751798 0.3146183  0.00543401],0.31461829973881555
140682,8,E,[0.08417946 0.06414797 0.46363636 0.0358717  0.34797324 0.00419126],0.3479732388823298
140721,1,E,[0.0844943  0.38384295 0.09783789 0.1131717  0.3130541  0.00759906],0.3130540980640492
140721,2,E,[0.06912726 0.40320728 0.0830921  0.10516703 0.33267472 0.00673161],0.33267472315397695
140721,3,E,[0.05709693 0.41725425 0.07061674 0.09591948 0.35299635 0.00611626],0.3529963515926204
140721,4,E,[0.04545249 0.4304453  0.05811089 0.08515759 0.37481455 0.00601918],0.37481455476155423
140721,5,E,[0.03615684 0.44100577 0.04687333 0.07486872 0.39555661 0.00553873],0.39555660840284945
140721,6,E,[0.02747208 0.44261046 0.03720068 0.06350561 0.42468714 0.00452403],0.42468714408121383
140721,7,E,[0.0192504  0.42656816 0.02751041 0.04874169 0.47405937 0.00386997],0.474059372621902
140721,8,E,[0.014817   0.40517513 0.02044471 0.03809524 0.51847698 0.00299095],0.5184769775678867
140731,1,D,[0.14062724 0.11513676 0.12587713 0.3518545  0.25819848 0.00830589],0.35185450379493055
140731,2,D,[0.12033324 0.11860501 0.11730884 0.40133605 0.23608003 0.00633683],0.4013360512263754
140731,3,D,[0.09742339 0.11394111 0.10930524 0.4820136  0.19233796 0.00497869],0.4820136037460946
140731,4,D,[0.07598076 0.1050398  0.0975431  0.56466984 0.15254567 0.00422084],0.564669835633698
140731,5,D,[0.057109   0.09552161 0.08459514 0.64061149 0.11855945 0.00360331],0.6406114936723614
