CO_ITEM,NSE_CLASS,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
19807,Very High,5,E,[0.06483791 0.1446384  0.54862843 0.16957606 0.06733167 0.00498753],0.06733167082294264
19807,Very Low,0,E,[0.0794964  0.17194245 0.43884892 0.19658273 0.10953237 0.00359712],0.10953237410071942
19807,Very Low,1,E,[0.07617873 0.17140689 0.48044778 0.17907219 0.09006736 0.00282706],0.09006735603832654
19807,Very Low,2,E,[0.08662302 0.17510425 0.44406992 0.18988354 0.10053802 0.00378125],0.10053801776106826
19807,Very Low,3,E,[0.08383354 0.1735691  0.44380967 0.19430003 0.1015337  0.00295397],0.10153369883731922
19807,Very Low,4,E,[0.08349835 0.18069307 0.44372937 0.19224422 0.09669967 0.00313531],0.09669966996699669
19807,Very Low,5,E,[0.1010607  0.17530937 0.36770772 0.21037124 0.14083677 0.0047142 ],0.1408367707719505
26545,Medium,0,C,[0.28464193 0.15526316 0.16479724 0.15371009 0.2377912  0.00379638],0.16479723899913717
26545,Medium,1,C,[0.29615278 0.13000103 0.16438746 0.15559691 0.25055376 0.00330806],0.1643874572225049
26545,Medium,2,C,[0.31051996 0.16121276 0.12550833 0.16116369 0.23730778 0.00428748],0.12550833266884617
26545,Medium,3,C,[0.30368733 0.16233263 0.12897384 0.15194398 0.24922213 0.00384009],0.12897384093372943
26545,Medium,4,C,[0.30227761 0.16029222 0.13794585 0.14782982 0.24731414 0.00434035],0.1379458530296519
26545,Medium,5,C,[0.29262557 0.20275491 0.10700487 0.14463296 0.24794221 0.00503948],0.10700487149336468
26545,Very High,0,C,[0.23433363 0.09245366 0.30052957 0.14872021 0.21866726 0.00529568],0.30052956751985876
26545,Very High,1,C,[0.2463311  0.0858265  0.29089322 0.14402944 0.23025635 0.00266338],0.2908932218793021
26545,Very High,2,C,[0.27474561 0.11285846 0.20899452 0.1638796  0.23461183 0.00490998],0.20899452074290187
26545,Very High,3,C,[0.26319121 0.10861712 0.23217759 0.15039056 0.2423508  0.00327272],0.23217759115749173
26545,Very High,4,C,[0.23348719 0.08212637 0.31195289 0.13385325 0.23571542 0.00286487],0.31195288874741367
26545,Very High,5,C,[0.26932668 0.10723192 0.14214464 0.21197007 0.26683292 0.00249377],0.14214463840399003
26545,Very Low,0,C,[0.29640288 0.19676259 0.12248201 0.14280576 0.23561151 0.00593525],0.12248201438848921
26545,Very Low,1,C,[0.31778769 0.18199412 0.11127976 0.14391424 0.24117256 0.00385163],0.11127976472820415
26545,Very Low,2,C,[0.31786262 0.20103282 0.10516195 0.14561051 0.22538407 0.00494803],0.10516194550679545
26545,Very Low,3,C,[0.31401834 0.20481615 0.10246124 0.13969302 0.23474572 0.00426553],0.10246124397391057
26545,Very Low,4,C,[0.32062706 0.2009901  0.10214521 0.14438944 0.22821782 0.00363036],0.10214521452145214
26545,Very Low,5,C,[0.27371833 0.25692398 0.10665881 0.14525633 0.21096052 0.00648203],0.10665880966411315
28034,Medium,0,A,[0.30534944 0.29874892 0.15030198 0.12385677 0.11915444 0.00258844],0.30534943917169977
28034,Medium,1,A,[0.31651767 0.3301968  0.12870102 0.11315312 0.10932854 0.00210284],0.3165176749161861
28034,Medium,2,A,[0.27452724 0.31651261 0.15542866 0.13419369 0.11702539 0.00231242],0.27452724295081365
28034,Medium,3,A,[0.28898869 0.31791607 0.1479367  0.12952293 0.11344454 0.00219107],0.28898869444014247
28034,Medium,4,A,[0.28960034 0.3150838  0.14533734 0.12776107 0.11985389 0.00236356],0.28960034379028793
28034,Medium,5,A,[0.26692424 0.29598522 0.16966236 0.14765664 0.11775575 0.00201579],0.26692423987905256
28034,Very High,0,A,[0.39916152 0.27272727 0.11032657 0.0917917  0.12246249 0.00353045],0.39916151809355693
28034,Very High,1,A,[0.40367294 0.29949522 0.09472093 0.08653284 0.11361203 0.00196604],0.40367294420400046
28034,Very High,2,A,[0.33693873 0.32035864 0.11634526 0.11271615 0.11129296 0.00234825],0.3369387319433573
28034,Very High,3,A,[0.36774831 0.30971935 0.10878693 0.09790361 0.11351076 0.00233104],0.3677483096112878
28034,Very High,4,A,[0.43323253 0.26866147 0.08276301 0.08355881 0.12955594 0.00222823],0.4332325322298265
28034,Very High,5,A,[0.28179551 0.38653367 0.11471322 0.11970075 0.09476309 0.00249377],0.2817955112219451
28034,Very Low,0,A,[0.26223022 0.27248201 0.18794964 0.15413669 0.12230216 0.00089928],0.26223021582733813
28034,Very Low,1,A,[0.26807703 0.30298833 0.16503178 0.14393321 0.11761692 0.00235272],0.26807703253960724
28034,Very Low,2,A,[0.24193514 0.28493334 0.19055336 0.15198462 0.12780623 0.00278732],0.24193513536872582
28034,Very Low,3,A,[0.2543955  0.28723178 0.18116079 0.15381889 0.1209767  0.00241634],0.2543955005198979
28034,Very Low,4,A,[0.25247525 0.28234323 0.18481848 0.15181518 0.12590759 0.00264026],0.2524752475247525
28034,Very Low,5,A,[0.22981732 0.26900412 0.21361226 0.16263995 0.11932823 0.00559811],0.22981732469063051
28632,Medium,0,C,[0.21522865 0.21406385 0.17631579 0.22208801 0.16885246 0.00345125],0.1763157894736842
28632,Medium,1,C,[0.20378435 0.23021595 0.17245835 0.21528325 0.1759057  0.0023524 ],0.1724583542102341
28632,Medium,2,C,[0.22226175 0.21462526 0.16689873 0.22674551 0.16681285 0.0026559 ],0.16689872602479253
28632,Medium,3,C,[0.21984597 0.21692279 0.16526286 0.22534916 0.17002865 0.00259056],0.16526285778647556
28632,Medium,4,C,[0.2203266  0.21254835 0.17460249 0.22221745 0.16781263 0.00249248],0.17460249247958745
28632,Medium,5,C,[0.23416765 0.1990593  0.16193516 0.23198387 0.16932639 0.00352763],0.16193515874349068
28632,Very High,0,C,[0.15798764 0.24558694 0.24117387 0.19483672 0.15710503 0.0033098 ],0.2411738746690203
28632,Very High,1,C,[0.14650386 0.25422227 0.23443588 0.18784923 0.17454583 0.00244293],0.2344358764407893
28632,Very High,2,C,[0.17811144 0.2491283  0.19355298 0.20614815 0.16985697 0.00320216],0.19355297801181243
28632,Very High,3,C,[0.1658279  0.25048628 0.20863565 0.19847788 0.17353114 0.00304116],0.208635647905153
28632,Very High,4,C,[0.13862804 0.23555626 0.27375458 0.17475728 0.17475728 0.00254655],0.2737545758395671
28632,Very High,5,C,[0.18204489 0.24688279 0.19950125 0.20947631 0.16209476 0.        ],0.19950124688279303
28632,Very Low,0,C,[0.2368705  0.19352518 0.16816547 0.24190647 0.15683453 0.00269784],0.1681654676258993
28632,Very Low,1,C,[0.23263447 0.19700218 0.16461436 0.23682763 0.16651172 0.00240964],0.1646143629636657
28632,Very Low,2,C,[0.23791621 0.18919211 0.16970247 0.24068192 0.15939586 0.00311143],0.16970246969598757
28632,Very Low,3,C,[0.24119718 0.19208455 0.16622554 0.23716207 0.16077843 0.00255223],0.16622554116646185
28632,Very Low,4,C,[0.25181518 0.18564356 0.16287129 0.23844884 0.15907591 0.00214521],0.16287128712871288
28632,Very Low,5,C,[0.22922805 0.18591632 0.17825575 0.24513848 0.1567472  0.0047142 ],0.17825574543311726
28683,Medium,0,A,[0.2675151  0.25172563 0.18291631 0.21880932 0.07497843 0.00405522],0.2675150992234685
28683,Medium,1,A,[0.25618521 0.26806714 0.1739228  0.22579166 0.0727909  0.00324229],0.256185205032123
28683,Medium,2,A,[0.25690504 0.24863678 0.19593579 0.21298142 0.08128416 0.00425681],0.2569050437641459
28683,Medium,3,A,[0.25821519 0.2569903  0.18729497 0.21602876 0.07780668 0.0036641 ],0.2582151857744238
28683,Medium,4,A,[0.26536313 0.25951869 0.18139235 0.21396648 0.07580576 0.00395359],0.26536312849162014
28683,Medium,5,A,[0.25667731 0.25936503 0.19452377 0.20241895 0.08315135 0.0038636 ],0.2566773055602217
28683,Very High,0,A,[0.31707855 0.28309797 0.12356575 0.20719329 0.06465137 0.00441306],0.3170785525154457
28683,Very High,1,A,[0.31649676 0.29310671 0.11879032 0.20755464 0.06060088 0.0034507 ],0.3164967562557924
28683,Very High,2,A,[0.26165232 0.2738917  0.15961005 0.22721127 0.0732228  0.00441187],0.26165231623140967
28683,Very High,3,A,[0.28823057 0.28031122 0.14310414 0.21842292 0.06576307 0.00416808],0.2882305721078144
28683,Very High,4,A,[0.36399809 0.29746936 0.09438166 0.18191947 0.05904823 0.00318319],0.36399809008435463
28683,Very High,5,A,[0.25685786 0.25436409 0.16957606 0.21446384 0.09476309 0.00997506],0.256857855361596
28683,Very Low,0,A,[0.28183453 0.24082734 0.19568345 0.19460432 0.08327338 0.00377698],0.2818345323741007
28683,Very Low,1,A,[0.26898776 0.2420074  0.19941182 0.20267527 0.08289536 0.00402239],0.26898776207190966
28683,Very Low,2,A,[0.28089281 0.23286014 0.19850479 0.19474514 0.08852445 0.00447268],0.28089280698342733
28683,Very Low,3,A,[0.2797996  0.23862723 0.19783888 0.19494399 0.08519236 0.00359793],0.2797996029870498
28683,Very Low,4,A,[0.27838284 0.24306931 0.19438944 0.19207921 0.08877888 0.00330033],0.27838283828382837
28683,Very Low,5,A,[0.29316441 0.2304066  0.19269299 0.1817914  0.09605186 0.00589275],0.2931644077784325
30053,Medium,0,C,[0.10949094 0.23490078 0.30289042 0.22113891 0.1283434  0.00323555],0.3028904227782571
30053,Medium,1,C,[0.09491816 0.23416241 0.31732244 0.22989095 0.12114857 0.00255746],0.31732244316807856
30053,Medium,2,C,[0.11301393 0.24103709 0.27706661 0.23562101 0.13015156 0.0031098 ],0.27706660614722173
30053,Medium,3,C,[0.10780583 0.24194496 0.2883129  0.23292199 0.12608409 0.00293022],0.28831289509623104
30053,Medium,4,C,[0.1054147  0.23347658 0.29914052 0.22926515 0.12986678 0.00283627],0.29914052428018906
30053,Medium,5,C,[0.13001848 0.25046195 0.2548295  0.22795229 0.13287418 0.0038636 ],0.25482949773223584
30053,Very High,0,C,[0.08958517 0.19969109 0.40732568 0.18821712 0.11209179 0.00308914],0.40732568402471314
30053,Very High,1,C,[0.07491654 0.19836778 0.43138649 0.18775925 0.10500103 0.0025689 ],0.431386486948541
30053,Very High,2,C,[0.09513983 0.21753362 0.33772148 0.2262862  0.11997438 0.00334448],0.33772148295737564
30053,Very High,3,C,[0.08663435 0.21124456 0.38032974 0.20476088 0.11368057 0.0033499 ],0.3803297415789311
30053,Very High,4,C,[0.06955276 0.17889543 0.46665606 0.17236989 0.11013847 0.00238739],0.46665605602419225
30053,Very High,5,C,[0.09725686 0.23441397 0.28428928 0.25685786 0.12718204 0.        ],0.28428927680798005
30053,Very Low,0,C,[0.13776978 0.24784173 0.25197842 0.22410072 0.13597122 0.00233813],0.251978417266187
30053,Very Low,1,C,[0.11983683 0.25187364 0.26164501 0.2294659  0.13389621 0.00328242],0.26164500521772127
30053,Very Low,2,C,[0.13448283 0.25189603 0.25042674 0.2230721  0.13675158 0.00337071],0.25042674099522483
30053,Very Low,3,C,[0.13325338 0.2519378  0.25330844 0.2219905  0.13673906 0.00277082],0.25330844125153607
30053,Very Low,4,C,[0.12805281 0.26122112 0.25610561 0.21732673 0.1330033  0.00429043],0.25610561056105613
30053,Very Low,5,C,[0.16293459 0.25898645 0.23453153 0.1935769  0.14525633 0.0047142 ],0.23453152622274603
30327,Medium,0,D,[0.22765315 0.07575496 0.11251079 0.5172994  0.06324418 0.00353753],0.5172993960310612
30327,Medium,1,D,[0.17532147 0.05591979 0.09889944 0.61231837 0.05517499 0.00236594],0.6123183709633424
30327,Medium,2,D,[0.24650224 0.08018622 0.12166862 0.48032607 0.06814571 0.00317114],0.48032606895536484
30327,Medium,3,D,[0.23324405 0.0730884  0.11747117 0.5093204  0.0641323  0.00274367],0.509320399284779
30327,Medium,4,D,[0.23390632 0.07408681 0.113107   0.51435324 0.0617963  0.00275032],0.5143532445208423
30327,Medium,5,D,[0.29951285 0.09776583 0.13136234 0.3971107  0.07223249 0.00201579],0.39711070048714936
30327,Very High,0,D,[0.10635481 0.03596646 0.07215357 0.73852604 0.04479259 0.00220653],0.7385260370697264
30327,Very High,1,D,[0.0785292  0.02836139 0.06152317 0.79628297 0.03351719 0.00178608],0.7962829660689059
30327,Very High,2,D,[0.14061055 0.04952679 0.08781043 0.66476909 0.05400982 0.00327332],0.6647690884508646
30327,Very High,3,D,[0.11641298 0.04039952 0.07508722 0.72188089 0.04357961 0.00263979],0.7218808854858131
30327,Very High,4,D,[0.07544167 0.02546554 0.05236352 0.81537482 0.02880789 0.00254655],0.8153748209454083
30327,Very High,5,D,[0.18204489 0.06483791 0.07730673 0.62842893 0.04738155 0.        ],0.628428927680798
30327,Very Low,0,D,[0.31492806 0.10467626 0.13758993 0.36546763 0.07302158 0.00431655],0.36546762589928056
30327,Very Low,1,D,[0.28832179 0.08693672 0.12864055 0.42398254 0.06936723 0.00275116],0.4239825443506309
30327,Very Low,2,D,[0.32138459 0.10023552 0.14386033 0.35357922 0.07672695 0.00421339],0.35357922257513885
30327,Very Low,3,D,[0.32677947 0.1006416  0.1374421  0.35871774 0.07298658 0.00343251],0.35871774269779755
30327,Very Low,4,D,[0.32145215 0.10577558 0.14389439 0.35643564 0.07046205 0.0019802 ],0.3564356435643564
30327,Very Low,5,D,[0.36682381 0.1222746  0.15939894 0.27725398 0.07041839 0.00383029],0.2772539776075427
30493,Medium,0,D,[0.18541846 0.15388266 0.16695427 0.28433995 0.20522002 0.00418464],0.2843399482312338
30493,Medium,1,D,[0.19305926 0.14826114 0.1563746  0.31490427 0.18486649 0.00253425],0.3149042693342671
30493,Medium,2,D,[0.16684352 0.15946465 0.17967528 0.27253378 0.21795587 0.00352689],0.27253378150435803
30493,Medium,3,D,[0.17126234 0.15540921 0.17224436 0.28343799 0.21483028 0.00281583],0.2834379883706196
30493,Medium,4,D,[0.18109153 0.15290073 0.16974645 0.28895574 0.20399656 0.00330898],0.28895573700042976
30493,Medium,5,D,[0.16176718 0.16227112 0.19301193 0.24256677 0.23685537 0.00352763],0.24256677305560223
30493,Very High,0,D,[0.25220653 0.13261253 0.12091792 0.37047661 0.12047661 0.0033098 ],0.3704766107678729
30493,Very High,1,D,[0.25079406 0.1214492  0.10936502 0.41032239 0.10573886 0.00233046],0.4103223948819925
30493,Very High,2,D,[0.20614815 0.14815342 0.1410375  0.34882232 0.15171138 0.00412723],0.34882231551981785
30493,Very High,3,D,[0.228874   0.1338263  0.12587607 0.37356819 0.13516935 0.0026861 ],0.3735681867300627
30493,Very High,4,D,[0.2874423  0.11825561 0.09851982 0.41158682 0.08133057 0.00286487],0.4115868215820468
30493,Very High,5,D,[0.21446384 0.15710723 0.159601   0.29426434 0.17456359 0.        ],0.2942643391521197
30493,Very Low,0,D,[0.15683453 0.15845324 0.19568345 0.24370504 0.24154676 0.00377698],0.24370503597122303
30493,Very Low,1,D,[0.15575372 0.15711982 0.18829333 0.25289821 0.24269045 0.00324447],0.2528982070012333
30493,Very Low,2,D,[0.14636676 0.16105961 0.20250211 0.23515049 0.25103174 0.00388929],0.23515049372312613
30493,Very Low,3,D,[0.14687707 0.159715   0.19720673 0.23924757 0.25373972 0.00321391],0.2392475659325078
30493,Very Low,4,D,[0.15247525 0.16881188 0.19587459 0.23283828 0.24669967 0.00330033],0.23283828382838284
30493,Very Low,5,D,[0.15262227 0.14525633 0.21066588 0.2209782  0.2648792  0.00559811],0.22097819681791397
31313,Medium,0,D,[0.32389991 0.07532355 0.20979292 0.27571182 0.11289905 0.00237274],0.2757118205349439
31313,Medium,1,D,[0.32177962 0.06217028 0.2213635  0.2962321  0.09647353 0.00198097],0.2962320982591083
31313,Medium,2,D,[0.34947526 0.07945017 0.19834635 0.25362963 0.11672483 0.00237375],0.2536296332644311
31313,Medium,3,D,[0.33837308 0.07944866 0.1974302  0.26737016 0.11523083 0.00214707],0.2673701550114745
31313,Medium,4,D,[0.33927804 0.08182209 0.19226472 0.27073485 0.11413838 0.00176193],0.2707348517404383
31313,Medium,5,D,[0.34554006 0.09826978 0.16764656 0.24055098 0.14463296 0.00335965],0.24055098269779943
31313,Very High,0,D,[0.2466902  0.04435128 0.26279788 0.37378641 0.07038835 0.00198588],0.3737864077669903
31313,Very High,1,D,[0.240352   0.04413472 0.26430892 0.38277531 0.06672395 0.0017051 ],0.382775313351989
31313,Very High,2,D,[0.29004483 0.06205081 0.23454067 0.32804383 0.08325624 0.00206362],0.32804383405678506
31313,Very High,3,D,[0.26329927 0.05608386 0.24753774 0.35376208 0.07704776 0.00226929],0.35376207971842294
31313,Very High,4,D,[0.23555626 0.04360974 0.24399172 0.41477001 0.06048066 0.0015916 ],0.41477001432436733
31313,Very High,5,D,[0.3117207  0.09226933 0.2244389  0.26683292 0.10224439 0.00249377],0.26683291770573564
31313,Very Low,0,D,[0.3455036  0.09766187 0.16780576 0.22140288 0.16420863 0.00341727],0.22140287769784173
31313,Very Low,1,D,[0.36755526 0.085305   0.1716156  0.24117256 0.13180913 0.00254245],0.2411725642728394
31313,Very Low,2,D,[0.3704544  0.09269463 0.16894622 0.21987425 0.14504872 0.00298179],0.21987424645102743
31313,Very Low,3,D,[0.36908616 0.09551352 0.15746999 0.22158285 0.15350577 0.00284171],0.22158285282162776
31313,Very Low,4,D,[0.36716172 0.08811881 0.1620462  0.22409241 0.15544554 0.00313531],0.22409240924092408
31313,Very Low,5,D,[0.36829699 0.09899823 0.13523866 0.19416618 0.19799646 0.00530348],0.19416617560400706
31381,Medium,0,C,[0.1002157  0.28127696 0.21087144 0.22476273 0.17963762 0.00323555],0.2108714408973253
31381,Medium,1,C,[0.09409985 0.27711692 0.22185294 0.23087756 0.17361908 0.00243365],0.22185294020920104
31381,Medium,2,C,[0.10816215 0.28872069 0.19024369 0.22266044 0.18741604 0.00279698],0.19024369299466978
31381,Medium,3,C,[0.10530502 0.29082778 0.19526201 0.22228519 0.18392478 0.00239522],0.19526201303729568
31381,Medium,4,C,[0.10515685 0.2865492  0.20133219 0.21886549 0.18642028 0.00167598],0.2013321873657069
31381,Medium,5,C,[0.11674786 0.30589619 0.17369394 0.20157904 0.19922728 0.0028557 ],0.1736939358306736
31381,Very High,0,C,[0.07678729 0.23499559 0.2890556  0.24514563 0.14805825 0.00595763],0.2890556045895852
31381,Very High,1,C,[0.07662615 0.23143058 0.30296841 0.23780109 0.14844741 0.00272636],0.3029684083608519
31381,Very High,2,C,[0.08958941 0.25894827 0.24535686 0.23368676 0.16822031 0.00419839],0.24535686330320927
31381,Very High,3,C,[0.08433419 0.24881904 0.26485844 0.23988082 0.15871129 0.00339621],0.2648584395936892
31381,Very High,4,C,[0.07194016 0.21152316 0.32627726 0.23794366 0.14992838 0.00238739],0.3262772560878561
31381,Very High,5,C,[0.10224439 0.27182045 0.2319202  0.23441397 0.159601   0.        ],0.23192019950124687
31381,Very Low,0,C,[0.11942446 0.30053957 0.17266187 0.2        0.20467626 0.00269784],0.17266187050359713
31381,Very Low,1,C,[0.11778769 0.30532208 0.17931885 0.20584385 0.18897638 0.00275116],0.17931885020396546
31381,Very Low,2,C,[0.12376569 0.29884834 0.17248979 0.20477086 0.19684104 0.00328429],0.1724897906268231
31381,Very Low,3,C,[0.12583893 0.30838808 0.16697585 0.20114732 0.19542254 0.00222729],0.16697584837886378
31381,Very Low,4,C,[0.12739274 0.30726073 0.1679868  0.2049505  0.19026403 0.00214521],0.167986798679868
31381,Very Low,5,C,[0.1402475  0.30465527 0.1543901  0.19858574 0.19917501 0.00294638],0.15439010017678256
31516,Medium,0,A,[0.30366311 0.10212711 0.28644777 0.19066316 0.11377659 0.00332226],0.3036631142943435
31516,Medium,1,A,[0.32063038 0.09539215 0.3096675  0.17644122 0.09540376 0.002465  ],0.32063037526483307
31516,Medium,2,A,[0.27388117 0.11486764 0.2834821  0.20369927 0.12055458 0.00351523],0.27388116928928563
31516,Medium,3,A,[0.28104335 0.10827394 0.29394526 0.1976773  0.11627383 0.00278632],0.2810433472443952
31516,Medium,4,A,[0.28118957 0.10602089 0.29614509 0.19803172 0.11547553 0.00313722],0.2811895655163522
31516,Medium,5,A,[0.25264572 0.12313119 0.27364354 0.20594658 0.14127331 0.00335965],0.25264572484461617
31516,Very High,0,A,[0.42497793 0.06884378 0.29037952 0.14916152 0.06288614 0.0037511 ],0.42497793468667255
31516,Very High,1,A,[0.44985648 0.06245332 0.30104561 0.13087257 0.05341444 0.00235758],0.44985647569085135
31516,Very High,2,A,[0.36144321 0.08753202 0.29789354 0.16915742 0.08005978 0.00391403],0.3614432109308284
31516,Very High,3,A,[0.39578509 0.07693377 0.30239308 0.1521229  0.06995523 0.00280994],0.39578508568781845
31516,Very High,4,A,[0.44937918 0.05858007 0.3061127  0.13482967 0.04775549 0.00334288],0.44937917860553966
31516,Very High,5,A,[0.32169576 0.08229426 0.28927681 0.20448878 0.09725686 0.00498753],0.32169576059850374
31516,Very Low,0,A,[0.25440806 0.12270601 0.25566751 0.21572508 0.14735516 0.00413818],0.25440806045340053
31516,Very Low,1,A,[0.2526142  0.12086994 0.27664016 0.20993301 0.13711499 0.0028277 ],0.2526141992294992
31516,Very Low,2,A,[0.24045216 0.12803942 0.26111483 0.21847105 0.14781594 0.0041066 ],0.24045215812566192
31516,Very Low,3,A,[0.23987353 0.12512854 0.26410969 0.21783583 0.15021571 0.00283671],0.2398735299332191
31516,Very Low,4,A,[0.23349835 0.12293729 0.2630363  0.22673267 0.15165017 0.00214521],0.2334983498349835
31516,Very Low,5,A,[0.23394225 0.14172068 0.23806718 0.21037124 0.16971126 0.00618739],0.2339422510312316
32369,Medium,0,D,[0.28861087 0.23403796 0.20664366 0.19654875 0.06941329 0.00474547],0.19654874892148405
