CO_ITEM,SG_UF_PROVA,TX_GABARITO,answer_distribution,correct_probability
111929,RS,A,[0.29317944 0.19184772 0.26592577 0.13757862 0.10889556 0.0025729 ],0.2931794358681151
111929,SC,A,[0.28383054 0.19246236 0.26323296 0.14086318 0.11722622 0.00238474],0.2838305433461143
111929,SE,A,[0.24546912 0.20792109 0.29221506 0.12998094 0.12169072 0.00272306],0.24546912347584038
111929,SP,A,[0.31631067 0.18674244 0.26170696 0.14093737 0.09221974 0.00208282],0.31631066843226435
111929,TO,A,[0.2456236  0.2063211  0.2862884  0.12546829 0.13336966 0.00292896],0.24562359512294804
111954,AC,D,[0.15645213 0.10705045 0.21515201 0.35357374 0.16227361 0.00549806],0.3535737386804657
111954,AL,D,[0.16675006 0.10329108 0.20847231 0.34781521 0.16725039 0.00642095],0.3478152101400934
111954,AM,D,[0.17056544 0.10844168 0.20187471 0.33354408 0.18068116 0.00489293],0.3335440776272025
111954,AP,D,[0.17539311 0.11048846 0.20884911 0.30955169 0.18977919 0.00593844],0.30955168952827034
111954,BA,D,[0.16116597 0.10547762 0.20404413 0.35882498 0.16514085 0.00534645],0.3588249785276278
111954,CE,D,[0.15833314 0.10122339 0.22484581 0.36504974 0.14604478 0.00450314],0.36504973673363045
111954,DF,D,[0.12551015 0.09455663 0.21349446 0.38787301 0.15368103 0.02488472],0.38787300577728306
111954,ES,D,[0.15779368 0.08494793 0.225112   0.37135626 0.15610636 0.00468377],0.3713562576365858
111954,GO,D,[0.15979692 0.09680259 0.22239505 0.36700465 0.14802858 0.00597221],0.3670046515722901
111954,MA,D,[0.1779981  0.11408393 0.20431889 0.32892843 0.1692245  0.00544615],0.32892842591335053
111954,MG,D,[0.14681476 0.08833451 0.2180536  0.39276563 0.14994711 0.00408439],0.3927656323460273
111954,MS,D,[0.15845805 0.10152329 0.21712484 0.36283697 0.15508283 0.00497402],0.3628369676244615
111954,MT,D,[0.166591   0.10428527 0.20930395 0.35165718 0.16267943 0.00548318],0.3516571787797297
111954,PA,D,[0.17038459 0.11247106 0.20599056 0.33299833 0.17222412 0.00593134],0.33299833097037024
111954,PB,D,[0.16303196 0.1046146  0.20943428 0.36178431 0.15710135 0.0040335 ],0.361784310374295
111954,PE,D,[0.16023453 0.09513776 0.20774144 0.36443894 0.16669845 0.00574888],0.36443893602822003
111954,PI,D,[0.16568321 0.10953151 0.21387623 0.34980366 0.15696856 0.00413683],0.34980365805001995
111954,PR,D,[0.15270215 0.08608179 0.22176604 0.38522221 0.1505191  0.00370871],0.3852222125748874
111954,RJ,D,[0.16456433 0.0926992  0.20628926 0.36056078 0.17047737 0.00540905],0.3605607808340728
111954,RN,D,[0.16023177 0.100109   0.19798061 0.36863443 0.16816782 0.00487637],0.3686344252576827
111954,RO,D,[0.17444402 0.10091271 0.20626044 0.35589407 0.15798946 0.00449929],0.35589407378840465
111954,RR,D,[0.15084362 0.10249307 0.20926719 0.35608159 0.17652984 0.00478469],0.35608159153865526
111954,RS,D,[0.16029398 0.08629931 0.21642129 0.36267153 0.17021631 0.00409758],0.36267152658662094
111954,SC,D,[0.16010474 0.08858599 0.21934911 0.36554288 0.16216216 0.00425512],0.3655428785186571
111954,SE,D,[0.1580285  0.10580618 0.21197543 0.35638861 0.16268797 0.00511331],0.3563886115397416
111954,SP,D,[0.14544845 0.08642849 0.21704321 0.38937187 0.15733914 0.00436884],0.3893718694225344
111954,TO,D,[0.16579252 0.10510183 0.22076153 0.35290512 0.15073905 0.00469995],0.35290511545535047
111961,AC,C,[0.11068887 0.15960543 0.48706339 0.20043661 0.03848642 0.00371928],0.4870633893919793
111961,AL,C,[0.10206805 0.14723705 0.51895708 0.1852624  0.04247276 0.00400267],0.5189570824994441
111961,AM,C,[0.12353281 0.15217571 0.47772066 0.20050029 0.04271695 0.00335358],0.4777206630198741
111961,AP,C,[0.11124122 0.15640683 0.48921044 0.19337571 0.04499833 0.00476748],0.4892104382736701
111961,BA,C,[0.10688248 0.14747691 0.51485089 0.18580094 0.04117369 0.00381509],0.5148508918524831
111961,CE,C,[0.11411839 0.14819136 0.51057343 0.18477644 0.03978161 0.00255878],0.5105734307068915
111961,DF,C,[0.0836116  0.14443208 0.57391212 0.16444056 0.02758785 0.00601579],0.573912121693963
111961,ES,C,[0.09198813 0.14446966 0.55809624 0.17350323 0.02909176 0.00285099],0.5580962355268517
111961,GO,C,[0.09124125 0.14725088 0.54912031 0.17806571 0.03115233 0.00316953],0.5491203099091696
111961,MA,C,[0.11847073 0.15310335 0.4883743  0.19065598 0.04563357 0.00376205],0.4883743039521934
111961,MG,C,[0.08130583 0.1375764  0.60860954 0.1458921  0.02431241 0.00230371],0.6086095439586272
111961,MS,C,[0.1052094  0.15779189 0.52298264 0.18079673 0.02993294 0.00328641],0.5229826353421859
111961,MT,C,[0.11106066 0.15751056 0.50997101 0.18115461 0.03729962 0.00300353],0.5099710124681311
111961,PA,C,[0.11379013 0.15189964 0.48621705 0.20115396 0.04317941 0.0037598 ],0.48621704563808976
111961,PB,C,[0.10504187 0.1437703  0.52464536 0.18518202 0.03883097 0.00252948],0.5246453597675611
111961,PE,C,[0.10043855 0.14146248 0.53809705 0.18167604 0.03503671 0.00328916],0.5380970540566308
111961,PI,C,[0.11047647 0.14107222 0.51143403 0.1927511  0.04210327 0.00216291],0.5114340312047206
111961,PR,C,[0.0934744  0.15271455 0.56533657 0.16042966 0.02601059 0.00203421],0.5653365748378214
111961,RJ,C,[0.09310382 0.14999113 0.57096717 0.15136823 0.03101331 0.00355634],0.5709671694764863
111961,RN,C,[0.09506052 0.1408984  0.54521638 0.1785325  0.03734725 0.00294494],0.5452163769529382
111961,RO,C,[0.11029695 0.15188328 0.51105541 0.18562797 0.03811544 0.00302095],0.5110554055791233
111961,RR,C,[0.10299673 0.15613196 0.50440695 0.19944598 0.03475195 0.00226643],0.5044069503903299
111961,RS,C,[0.08523918 0.15273013 0.57646036 0.15585096 0.02742043 0.00229893],0.576460358299981
111961,SC,C,[0.09277097 0.14687179 0.57502572 0.15566258 0.02726082 0.00240812],0.5750257177592818
111961,SE,C,[0.10426311 0.14637984 0.51281353 0.19028169 0.04332698 0.00293486],0.5128135306042177
111961,SP,C,[0.08728194 0.14330467 0.5911614  0.14991889 0.02589468 0.00243842],0.5911613997893475
111961,TO,C,[0.11313943 0.14964921 0.51283972 0.18568217 0.03541993 0.00326953],0.5128397248143859
111964,AC,D,[0.12346378 0.12200841 0.07681113 0.42981889 0.2415912  0.0063066 ],0.4298188874514877
111964,AL,D,[0.11702246 0.12580609 0.08416722 0.44985546 0.21519902 0.00794974],0.4498554591950189
111964,AM,D,[0.1235603  0.13166937 0.08777042 0.42705957 0.22378295 0.0061574 ],0.42705956733280187
111964,AP,D,[0.1168451  0.13332218 0.08623285 0.43785547 0.21763131 0.00811308],0.4378554700568752
111964,BA,D,[0.1125685  0.13056534 0.0802301  0.47821137 0.19215942 0.00626527],0.4782113680397888
111964,CE,D,[0.1183882  0.12749559 0.08506187 0.46726086 0.19660592 0.00518755],0.467260863140375
111964,DF,D,[0.08059045 0.09453013 0.05220756 0.57494567 0.1754916  0.02223459],0.5749456723379446
111964,ES,D,[0.08567522 0.10115203 0.05230698 0.57171118 0.18403444 0.00512015],0.5717111770524234
111964,GO,D,[0.10069113 0.11137361 0.064403   0.51538541 0.20185182 0.00629503],0.5153854055085181
111964,MA,D,[0.13178052 0.14102947 0.09238082 0.41972022 0.20816243 0.00692652],0.41972022273529813
111964,MG,D,[0.0808827  0.09977668 0.05245063 0.58366831 0.17890809 0.00431359],0.5836683121767748
111964,MS,D,[0.10738553 0.11373629 0.06421815 0.50832704 0.20073722 0.00559577],0.508327041790647
111964,MT,D,[0.11319107 0.11479761 0.06716027 0.49292774 0.20483358 0.00708972],0.4929277407187511
111964,PA,D,[0.12834479 0.13471582 0.08289514 0.4410007  0.20578417 0.00725938],0.4410006999156512
111964,PB,D,[0.11770637 0.12324389 0.07843104 0.47188515 0.20360622 0.00512733],0.4718851478379764
111964,PE,D,[0.10861855 0.1225665  0.0746401  0.48210506 0.20487177 0.00719802],0.4821050624463724
111964,PI,D,[0.12668781 0.13187459 0.08815439 0.45104051 0.1975179  0.00472481],0.4510405073391991
111964,PR,D,[0.08221183 0.09944059 0.05219484 0.56237209 0.20038203 0.00339862],0.5623720866771684
111964,RJ,D,[0.08588465 0.10501508 0.05704348 0.55543567 0.19100621 0.00561491],0.5554356699201419
111964,RN,D,[0.10915419 0.11653567 0.07620523 0.49826937 0.19409864 0.00573691],0.4982693668368615
111964,RO,D,[0.12238077 0.12051678 0.07822342 0.44562283 0.22817843 0.00507777],0.44562283069803316
111964,RR,D,[0.10627046 0.11735079 0.06623017 0.51296903 0.19088391 0.00629564],0.5129690254343994
111964,RS,D,[0.08283305 0.10236802 0.05571041 0.54247665 0.21144225 0.00516962],0.5424766533257099
111964,SC,D,[0.07960815 0.09349574 0.04832601 0.57081736 0.2027027  0.00505003],0.5708173571495371
111964,SE,D,[0.10986052 0.12465583 0.0796345  0.47559832 0.20374573 0.0065051 ],0.47559831775135397
111964,SP,D,[0.07349131 0.09765878 0.04585248 0.59584859 0.18185205 0.00529679],0.595848587578275
111964,TO,D,[0.12975955 0.12437845 0.08044411 0.4609359  0.20005449 0.00442749],0.4609359035488046
111984,AC,A,[0.32098965 0.11651035 0.07972186 0.15726067 0.31710867 0.0084088 ],0.3209896507115136
111984,AL,A,[0.31896264 0.12600067 0.08539026 0.15154547 0.31031799 0.00778297],0.3189626417611741
111984,AM,A,[0.31826053 0.13389593 0.08590121 0.15000412 0.30490118 0.00703703],0.3182605349239946
111984,AP,A,[0.32159585 0.12345266 0.08062897 0.14227166 0.32318501 0.00886584],0.32159585145533626
111984,BA,A,[0.32022132 0.12657714 0.07930463 0.15376882 0.31364311 0.00648499],0.3202213152410565
111984,CE,A,[0.32732915 0.12555123 0.08257309 0.15813093 0.30140694 0.00500867],0.32732914907020694
111984,DF,A,[0.34207876 0.10422961 0.06516669 0.14453808 0.32689352 0.01709334],0.3420787618593311
111984,ES,A,[0.30307791 0.08035143 0.0560889  0.18179438 0.37391633 0.00477105],0.3030779077209519
111984,GO,A,[0.31651235 0.11383879 0.07276703 0.15835889 0.33263878 0.00588417],0.31651234794347677
111984,MA,A,[0.31910906 0.13555616 0.08704332 0.15683825 0.29437729 0.00707592],0.31910905880755125
111984,MG,A,[0.34465797 0.095563   0.06654913 0.15216855 0.33665374 0.00440762],0.3446579689703808
111984,MS,A,[0.31345206 0.1064529  0.07891815 0.16036772 0.33445841 0.00635076],0.3134520584447307
111984,MT,A,[0.31795481 0.11434359 0.07816156 0.16348269 0.31980582 0.00625153],0.31795480739007437
111984,PA,A,[0.32083057 0.13225714 0.08285925 0.14499022 0.31148938 0.00757345],0.32083056657274633
111984,PB,A,[0.32592719 0.11933003 0.07545719 0.15089728 0.32302171 0.0053666 ],0.3259271919330029
111984,PE,A,[0.32750501 0.12178473 0.07800553 0.15170178 0.31371913 0.00728382],0.3275050052435885
111984,PI,A,[0.33222738 0.12712879 0.08315659 0.15062682 0.3023876  0.00447282],0.3322273786774742
111984,PR,A,[0.33160095 0.0911301  0.06495826 0.16286079 0.34608849 0.00336141],0.3316009476439141
111984,RJ,A,[0.32735404 0.12315883 0.07109139 0.1439858  0.32855368 0.00585626],0.32735403726708073
111984,RN,A,[0.33977779 0.11426003 0.07226589 0.14588951 0.32193601 0.00587077],0.3397777905264567
111984,RO,A,[0.31051549 0.11556755 0.07738784 0.15895359 0.33069803 0.00687749],0.3105154904229335
111984,RR,A,[0.33240997 0.11860992 0.06799295 0.15839839 0.3170486  0.00554017],0.33240997229916897
111984,RS,A,[0.33151086 0.09455403 0.06325043 0.14812035 0.35716838 0.00539594],0.331510863350486
111984,SC,A,[0.33225007 0.0896147  0.05702329 0.15648088 0.35988497 0.0047461 ],0.3322500701393435
111984,SE,A,[0.31693443 0.12141841 0.07803092 0.15122084 0.32613234 0.00626305],0.3169344346615836
111984,SP,A,[0.33484606 0.10136382 0.06076749 0.14967166 0.34785775 0.00549322],0.33484605771607967
111984,TO,A,[0.31319392 0.13234793 0.08405422 0.15973026 0.30515632 0.00551734],0.3131939241196104
112145,AC,B,[0.225663   0.28767788 0.13001294 0.15184347 0.19356404 0.01123868],0.2876778783958603
112145,AL,B,[0.22987547 0.29077718 0.13600734 0.15165666 0.18067601 0.01100734],0.2907771847898599
112145,AM,B,[0.2369224  0.26867149 0.13645235 0.16748674 0.18216554 0.00830149],0.2686714862970395
112145,AP,B,[0.2320174  0.28002676 0.1344095  0.15674139 0.18660087 0.01020408],0.28002676480428235
112145,BA,B,[0.22738077 0.29232388 0.13236303 0.15464103 0.18444934 0.00884196],0.2923238766120924
112145,CE,B,[0.22815122 0.28745421 0.13992394 0.15841091 0.17874892 0.00731079],0.2874542103175529
112145,DF,B,[0.21770817 0.31515344 0.1162612  0.14785074 0.17048285 0.03254359],0.31515344251868344
112145,ES,B,[0.23290859 0.30985629 0.10321755 0.16172107 0.18493629 0.00736021],0.3098562867283412
112145,GO,B,[0.2353226  0.30317393 0.11756592 0.14971606 0.18551996 0.00870152],0.30317392771720786
112145,MA,B,[0.23298927 0.26546245 0.14871656 0.15830504 0.18542714 0.00909955],0.2654624473719951
112145,MG,B,[0.22671016 0.31779502 0.11359309 0.15196874 0.18376822 0.00616479],0.31779501645510105
112145,MS,B,[0.22902696 0.30981037 0.12390638 0.14904295 0.18013057 0.00808278],0.309810365501621
112145,MT,B,[0.22683617 0.29836203 0.1266371  0.15359899 0.18625362 0.00831209],0.29836202982572557
112145,PA,B,[0.23802516 0.27229411 0.13932808 0.15334434 0.18694927 0.01005904],0.2722941081459414
112145,PB,B,[0.23495129 0.29206973 0.13428474 0.14983763 0.1827209  0.0061357 ],0.29206973166980005
112145,PE,B,[0.2309181  0.29003718 0.13444561 0.15570598 0.17947373 0.00941939],0.2900371818095147
112145,PI,B,[0.2316415  0.27481573 0.14472607 0.15203377 0.19004221 0.00674072],0.2748157325549652
112145,PR,B,[0.22718647 0.31717543 0.11647089 0.15104005 0.18297962 0.00514754],0.317175425757557
112145,RJ,B,[0.22829459 0.31849512 0.11319255 0.16322981 0.16907187 0.00771606],0.31849511978704526
112145,RN,B,[0.23546173 0.30684795 0.1341671  0.14336527 0.17235576 0.00780219],0.30684795288088274
112145,RO,B,[0.23634143 0.285448   0.12713716 0.15368299 0.18980589 0.00758452],0.28544800102840984
112145,RR,B,[0.23067237 0.29614707 0.12969025 0.16192395 0.17350793 0.00805842],0.29614706623016873
112145,RS,B,[0.23019106 0.32667477 0.11231418 0.14859682 0.175243   0.00698018],0.3266747665332571
112145,SC,B,[0.23101562 0.33220331 0.10434396 0.14820443 0.17731226 0.00692042],0.332203310577013
112145,SE,B,[0.23139996 0.28979456 0.13161478 0.15521467 0.18353454 0.0084415 ],0.28979455992254394
112145,SP,B,[0.22713218 0.3254412  0.10912952 0.15878187 0.17239301 0.00712222],0.3254412018708111
112145,TO,B,[0.24283087 0.27947687 0.12982767 0.1612288  0.17968803 0.00694776],0.2794768748722839
117651,AC,E,[0.12055304 0.13243855 0.2055304  0.31120634 0.22744179 0.00282988],0.2274417852522639
117651,AL,E,[0.11276962 0.12900267 0.19043251 0.3275239  0.23624083 0.00403046],0.23624082721814543
117651,AM,E,[0.12320295 0.14593584 0.20844443 0.29956843 0.22026444 0.00258391],0.2202644382748289
117651,AP,E,[0.13006022 0.14243894 0.19161927 0.31406825 0.21896956 0.00284376],0.2189695550351288
117651,BA,E,[0.11728909 0.1265838  0.19501575 0.32171939 0.23601633 0.00337566],0.23601632566098288
117651,CE,E,[0.11395506 0.12366131 0.18508754 0.32354931 0.25118023 0.00256656],0.25118022663462364
117651,DF,E,[0.10234802 0.1061907  0.16613664 0.34223777 0.2714793  0.01160757],0.2714793024858218
117651,ES,E,[0.09478094 0.10531215 0.17158317 0.34965381 0.27544074 0.00322918],0.2754407400942573
117651,GO,E,[0.1074117  0.11539421 0.18179284 0.33372463 0.25818427 0.00349235],0.2581842726965913
117651,MA,E,[0.12299335 0.139617   0.20453619 0.30537824 0.22451446 0.00296075],0.22451446421295668
117651,MG,E,[0.09573343 0.09721439 0.15902092 0.35054654 0.29496356 0.00252116],0.29496356370474847
117651,MS,E,[0.10791846 0.1199094  0.18568193 0.33388107 0.25003331 0.00257583],0.25003330816716257
117651,MT,E,[0.11088604 0.12730067 0.18412321 0.32689554 0.24761639 0.00317815],0.24761638668669017
117651,PA,E,[0.1189049  0.13731807 0.20371135 0.31229698 0.22423323 0.00353547],0.22423323343084295
117651,PB,E,[0.11504016 0.12749957 0.18836096 0.32599556 0.24040335 0.00270039],0.2404033498547257
117651,PE,E,[0.10228811 0.11460578 0.18062732 0.33897416 0.26020593 0.00329869],0.2602059300219277
117651,PI,E,[0.11982109 0.13225258 0.19867285 0.30883434 0.23796224 0.0024569 ],0.23796224354801454
117651,PR,E,[0.09193634 0.1028144  0.16400193 0.35572618 0.28318924 0.0023319 ],0.2831892434973518
117651,RJ,E,[0.10238864 0.10614374 0.16842591 0.34091216 0.27915528 0.00297427],0.2791552795031056
117651,RN,E,[0.10993823 0.12081923 0.18115235 0.33254929 0.2528828  0.0026581 ],0.25288279502036604
117651,RO,E,[0.11511762 0.13497879 0.19565497 0.31610747 0.23524875 0.0028924 ],0.23524874662553028
117651,RR,E,[0.11458071 0.13447494 0.19390582 0.31327122 0.24099723 0.00277008],0.2409972299168975
117651,RS,E,[0.09107585 0.10284448 0.16742901 0.35446446 0.28085096 0.00333524],0.28085096245473606
117651,SC,E,[0.08790798 0.09873282 0.1602684  0.36376602 0.28614514 0.00317965],0.28614514168147387
117651,SE,E,[0.11403588 0.12943633 0.19267193 0.32410517 0.23705788 0.00269281],0.23705788024568092
117651,SP,E,[0.08887707 0.0868349  0.15042351 0.36838451 0.30293999 0.00254002],0.3029399911268555
117651,TO,E,[0.11831619 0.13241605 0.20019072 0.316191   0.23009332 0.00279273],0.23009331789387644
117742,AC,B,[0.15386481 0.3135511  0.19404916 0.17423997 0.16065653 0.00363842],0.3135510996119017
117742,AL,B,[0.14345675 0.33450078 0.18743051 0.17000222 0.1596342  0.00497554],0.3345007782966422
117742,AM,B,[0.15632645 0.30789741 0.20148987 0.176338   0.15426482 0.00368344],0.30789741334286264
117742,AP,B,[0.16058883 0.30369689 0.19203747 0.17781867 0.16276347 0.00309468],0.3036968885915022
117742,BA,B,[0.14581239 0.33402356 0.18787161 0.16735134 0.16107941 0.0038617 ],0.3340235563574867
117742,CE,B,[0.15322336 0.34063635 0.18490088 0.16185632 0.15618657 0.00319653],0.34063635020260236
117742,DF,B,[0.13155245 0.35066518 0.17188742 0.16054487 0.16497058 0.0203795 ],0.3506651825939471
117742,ES,B,[0.13242567 0.36262873 0.17513237 0.16041194 0.16532845 0.00407285],0.3626287310176296
117742,GO,B,[0.13860805 0.34763533 0.1798559  0.16937886 0.15994365 0.0045782 ],0.3476353284714376
117742,MA,B,[0.15326633 0.314763   0.20096428 0.17113948 0.15598262 0.00388429],0.3147630042102404
117742,MG,B,[0.12934885 0.37448872 0.16860602 0.15356135 0.17100964 0.00298543],0.3744887165021157
117742,MS,B,[0.13820669 0.34436204 0.18128525 0.17084869 0.16178887 0.00350846],0.34436203757161254
117742,MT,B,[0.14294695 0.33381064 0.1826913  0.17116614 0.16526386 0.00412112],0.3338106380749485
117742,PA,B,[0.14802319 0.31720536 0.19495343 0.17772474 0.15811812 0.00397516],0.3172053624306814
117742,PB,B,[0.14312083 0.34493249 0.18422492 0.16395488 0.16017775 0.00358913],0.34493249017262007
117742,PE,B,[0.1431023  0.35450472 0.1809038  0.15856612 0.158957   0.00396606],0.3545047192296692
117742,PI,B,[0.14808593 0.33388631 0.18964322 0.16721614 0.1585645  0.00260389],0.3338863106612629
117742,PR,B,[0.12800635 0.36163034 0.17463192 0.17037745 0.16225301 0.00310093],0.36163034445119757
117742,RJ,B,[0.1331819  0.35213487 0.17847028 0.16289618 0.16922094 0.00409583],0.3521348713398403
117742,RN,B,[0.14369036 0.34216817 0.18283518 0.16726904 0.16101581 0.00302144],0.34216816782360926
117742,RO,B,[0.14924798 0.33050521 0.18922741 0.17071603 0.15721815 0.00308523],0.3305052063247204
117742,RR,B,[0.13774868 0.3316545  0.18509192 0.17728532 0.16368673 0.00453286],0.33165449508939815
117742,RS,B,[0.12781113 0.36034877 0.17313465 0.16705975 0.16816752 0.00347818],0.3603487707261292
117742,SC,B,[0.12564294 0.37040587 0.16791359 0.16059572 0.17158421 0.00385766],0.37040587300102873
117742,SE,B,[0.14069166 0.34231945 0.18395813 0.16774076 0.16132643 0.00396357],0.3423194457051224
117742,SP,B,[0.12911441 0.36805939 0.16970058 0.1573493  0.17255895 0.00321736],0.3680593891077071
117742,TO,B,[0.14685648 0.32981405 0.19365166 0.17035624 0.15625639 0.00306519],0.32981404536475717
117820,AC,C,[0.13041721 0.26342173 0.2382762  0.16575032 0.19663648 0.00549806],0.23827619663648125
117820,AL,C,[0.13150434 0.2687903  0.24702579 0.170169   0.17433845 0.00817211],0.2470257949744274
117820,AM,C,[0.1353803  0.2613046  0.24173287 0.1668545  0.18953242 0.0051953 ],0.24173286786332773
