CO_ITEM,RENDA,TX_GABARITO,answer_distribution,correct_probability
125654,D,E,[0.07036017 0.11001149 0.13617538 0.19516881 0.48138864 0.0068955 ],0.4813886419324761
125654,E,E,[0.06431947 0.10617452 0.12813945 0.1961603  0.49876407 0.00644219],0.49876407228576186
125654,F,E,[0.05712542 0.1019138  0.12170633 0.19491873 0.51770123 0.00663449],0.5177012259388695
125654,G,E,[0.05250893 0.10074107 0.11742857 0.19275    0.53073214 0.00583929],0.5307321428571429
125654,H,E,[0.04764928 0.09801578 0.11228349 0.19224987 0.54338671 0.00641487],0.5433867127316868
125654,I,E,[0.04234499 0.09513817 0.10717678 0.18778026 0.56097723 0.00658258],0.5609772260387444
125654,J,E,[0.04089161 0.09511949 0.10659562 0.18535217 0.56576707 0.00627404],0.5657670723248629
125654,K,E,[0.03704533 0.09523383 0.10365526 0.1814639  0.57673356 0.00586812],0.5767335602938541
125654,L,E,[0.036682   0.09119208 0.09957552 0.1853555  0.58213654 0.00505837],0.5821365405022992
125654,M,E,[0.03546765 0.09360456 0.09701997 0.17940249 0.5882375  0.00626783],0.5882375018765951
125654,N,E,[0.03332985 0.08901891 0.10014628 0.17537352 0.59617595 0.00595549],0.596175948176784
125654,O,E,[0.03251797 0.08549235 0.09885656 0.17474791 0.60269214 0.00569306],0.6026921406860617
125654,P,E,[0.02765718 0.08624109 0.09326258 0.17044541 0.61805221 0.00434153],0.6180522056064748
125654,Q,E,[0.02788414 0.08352755 0.09434826 0.16509905 0.62381388 0.00532712],0.6238138838022307
125706,A,E,[0.16979466 0.15359711 0.16561528 0.27778159 0.22520578 0.00800557],0.22520578049426562
125706,B,E,[0.16656571 0.14155681 0.14507733 0.30080983 0.23874737 0.00724295],0.23874737062367155
125706,C,E,[0.15664405 0.12000935 0.11815567 0.34159859 0.25699236 0.00659999],0.2569923610606726
125706,D,E,[0.15104192 0.11141228 0.10920485 0.35405599 0.26813973 0.00614524],0.268139731552356
125706,E,E,[0.14550007 0.10339528 0.10043033 0.36475877 0.28037629 0.00553926],0.28037628555693594
125706,F,E,[0.14004549 0.09439175 0.09134077 0.3767238  0.29242802 0.00507017],0.29242802462972206
125706,G,E,[0.13155357 0.09163393 0.08738393 0.38482143 0.29990179 0.00470536],0.2999017857142857
125706,H,E,[0.12409543 0.08488725 0.08164714 0.38922452 0.31530884 0.00483683],0.3153088379476166
125706,I,E,[0.11497427 0.08113362 0.07724592 0.39789269 0.3242694  0.00448411],0.32426939983653996
125706,J,E,[0.11116716 0.07673876 0.07156819 0.40349328 0.3326187  0.0044139 ],0.33261870231414337
125706,K,E,[0.10661172 0.07216449 0.07225408 0.40852894 0.33587171 0.00456907],0.33587170757928686
125706,L,E,[0.10650867 0.07258578 0.07127697 0.40424478 0.34184648 0.00353732],0.3418464803678811
125706,M,E,[0.10024771 0.07131061 0.07228644 0.40590752 0.34596907 0.00427864],0.3459690737126558
125706,N,E,[0.09366837 0.06911504 0.07078675 0.4106154  0.35142618 0.00438826],0.3514261832619371
125706,O,E,[0.09629951 0.06518068 0.06662807 0.41211946 0.35596082 0.00381145],0.35596082404593044
125706,P,E,[0.08876025 0.06313984 0.06758857 0.40537064 0.37176395 0.00337675],0.37176394918797234
125706,Q,E,[0.08602464 0.06209422 0.06721325 0.4078575  0.37360579 0.00320459],0.37360579324121856
125944,A,D,[0.18524659 0.10088395 0.14989846 0.44409344 0.11021397 0.00966359],0.4440934375889099
125944,B,D,[0.17520365 0.09038997 0.14384386 0.48381259 0.09828086 0.00846907],0.48381258649868025
125944,C,D,[0.16531246 0.07662308 0.12628092 0.54129732 0.08276518 0.00772104],0.5412973249501842
125944,D,D,[0.15622872 0.07078951 0.11818202 0.57008912 0.07737277 0.00733786],0.5700891211483835
125944,E,D,[0.15140435 0.0652096  0.10968378 0.59553785 0.07119712 0.0069673 ],0.5955378526876625
125944,F,D,[0.14259722 0.06168525 0.10379986 0.6202585  0.06495812 0.00670106],0.6202585011371831
125944,G,D,[0.14086607 0.05742857 0.09652679 0.63807143 0.0606875  0.00641964],0.6380714285714286
125944,H,D,[0.13150941 0.05431626 0.08935991 0.66083384 0.0576871  0.00629348],0.6608338391148046
125944,I,D,[0.12469351 0.05162245 0.08146496 0.68343973 0.05257229 0.00620706],0.6834397296282388
125944,J,D,[0.12437733 0.04817454 0.07771612 0.69254051 0.05198941 0.00520209],0.6925405132732203
125944,K,D,[0.11664576 0.04698979 0.07234367 0.70910231 0.04824404 0.00667443],0.7091023114137252
125944,L,D,[0.11825256 0.04290768 0.06777503 0.7166254  0.0492041  0.00523523],0.7166253979483551
125944,M,D,[0.11522294 0.04256118 0.06755742 0.72158835 0.04759045 0.00547966],0.7215883500975829
125944,N,D,[0.11456483 0.0454498  0.06331627 0.72615192 0.0445617  0.00595549],0.7261519172500261
125944,O,D,[0.11062865 0.03830752 0.0591499  0.74299223 0.04375935 0.00516235],0.7429922323539345
125944,P,D,[0.10323203 0.03768023 0.05783352 0.75601651 0.04052098 0.00471673],0.7560165085490701
125944,Q,D,[0.10034127 0.04057766 0.05347927 0.7571167  0.04332445 0.00516065],0.7571166971866156
126560,A,C,[0.18313728 0.13449558 0.3057128  0.20799772 0.16580169 0.00285493],0.3057128000863346
126560,B,C,[0.17507516 0.12763442 0.32518548 0.21119077 0.15847109 0.00244307],0.32518547886770705
126560,C,C,[0.15436089 0.11734093 0.36895856 0.21110504 0.14600511 0.00222947],0.36895855899099056
126560,D,C,[0.14337012 0.1121929  0.39509075 0.20899885 0.13808357 0.00226381],0.39509074744671163
126560,E,C,[0.1292537  0.10797398 0.42211094 0.20776393 0.13086105 0.0020364 ],0.42211093892083656
126560,F,C,[0.12104066 0.10374438 0.44685194 0.20262939 0.12365896 0.00207467],0.4468519443057636
126560,G,C,[0.11279464 0.10328571 0.46449107 0.19873214 0.11878571 0.00191071],0.46449107142857143
126560,H,C,[0.10282459 0.09893086 0.49174098 0.19182968 0.11279705 0.00187684],0.49174097763667773
126560,I,C,[0.09372446 0.09736918 0.51640123 0.18274392 0.1079499  0.00181131],0.5164012281593073
126560,J,C,[0.08830948 0.09842991 0.53149631 0.17617756 0.10388423 0.0017025 ],0.5314963112428274
126560,K,C,[0.0859165  0.09604014 0.54309264 0.17340082 0.09931016 0.00223974],0.5430926357283641
126560,L,C,[0.08015564 0.09182879 0.55560665 0.17481429 0.09568447 0.00191015],0.5556066501591793
126560,M,C,[0.08016814 0.09281639 0.55757394 0.17324726 0.09450533 0.00168894],0.5575739378471701
126560,N,C,[0.07052555 0.09058615 0.58525755 0.16142514 0.09069063 0.00151499],0.5852575488454707
126560,O,C,[0.06860617 0.09210209 0.59651662 0.15448449 0.08674676 0.00154388],0.5965166208327303
126560,P,C,[0.06351503 0.08967144 0.60915474 0.15500884 0.08066677 0.00198317],0.6091547408479391
126560,Q,C,[0.05930581 0.08182121 0.6270601  0.14853504 0.08132179 0.00195605],0.6270600965540203
140190,A,C,[0.11063583 0.11651247 0.46567709 0.10716283 0.19324235 0.00676942],0.4656770889540759
140190,B,C,[0.09402613 0.10327346 0.50932626 0.09460065 0.19253092 0.00624259],0.5093262555845567
140190,C,C,[0.07304203 0.08282518 0.57120887 0.07578939 0.19165559 0.00547894],0.5712088724117133
140190,D,C,[0.06445346 0.07329618 0.60115792 0.06891602 0.18674675 0.00542967],0.6011579244096537
140190,E,C,[0.05741621 0.06458843 0.62817147 0.06090626 0.18398673 0.0049309 ],0.6281714673599815
140190,F,C,[0.05089033 0.05627115 0.65339768 0.05587175 0.17905364 0.00451545],0.6533976812558939
140190,G,C,[0.04646429 0.05182143 0.67208929 0.05150893 0.17384821 0.00426786],0.6720892857142857
140190,H,C,[0.04083291 0.04477333 0.69358047 0.04538961 0.17097904 0.00444465],0.6935804659414538
140190,I,C,[0.03587285 0.04117426 0.71553533 0.04110799 0.16217888 0.00413068],0.7155353316692805
140190,J,C,[0.03256826 0.03695063 0.73059462 0.03792799 0.15782836 0.00413015],0.7305946150450848
140190,K,C,[0.031222   0.03552231 0.73839814 0.03619423 0.15499015 0.00367318],0.7383981365346712
140190,L,C,[0.02844004 0.03233109 0.7472232  0.03512557 0.15387336 0.00300672],0.7472232048107534
140190,M,C,[0.0262348  0.0314142  0.75570485 0.0349422  0.14813842 0.00356553],0.7557048491217535
140190,N,C,[0.02544144 0.03024762 0.76334761 0.0330164  0.14434228 0.00360464],0.7633476125796678
140190,O,C,[0.02267574 0.02585999 0.78033483 0.03102234 0.13687461 0.0032325 ],0.7803348289670479
140190,P,C,[0.02219006 0.02304765 0.789248   0.02942595 0.13319398 0.00289436],0.7892480034303478
140190,Q,C,[0.02226569 0.0220576  0.79461462 0.02447145 0.13346929 0.00312136],0.7946146162810055
140378,A,A,[0.3585535  0.12393921 0.2132661  0.19547921 0.09964779 0.00911419],0.35855350292850907
140378,B,A,[0.38427807 0.11016031 0.20895328 0.19615423 0.0919575  0.0084966 ],0.38427807329581537
140378,C,A,[0.42947639 0.09061885 0.20257558 0.18782507 0.08150202 0.0080021 ],0.4294763900248526
140378,D,A,[0.45863348 0.08068608 0.1967474  0.18015916 0.0760804  0.00769348],0.45863347572478697
140378,E,A,[0.48652006 0.07391232 0.1905506  0.17003292 0.0720168  0.0069673 ],0.48652006301310213
140378,F,A,[0.51747934 0.0664004  0.18271482 0.15990459 0.06646697 0.00703389],0.5174793365507294
140378,G,A,[0.5369375  0.06357143 0.178125   0.1499375  0.06496429 0.00646429],0.5369375
140378,H,A,[0.56684252 0.05540875 0.17264111 0.13739204 0.06093655 0.00677903],0.5668425229936038
140378,I,A,[0.59808708 0.05219677 0.16206843 0.12524574 0.056217   0.00618497],0.5980870756113185
140378,J,A,[0.61100952 0.04930954 0.15688253 0.12191815 0.05448011 0.00640015],0.6110095214074027
140378,K,A,[0.62811324 0.04586992 0.15315356 0.11216628 0.05429135 0.00640566],0.6281132413545959
140378,L,A,[0.63820304 0.04464096 0.15100814 0.1083127  0.05281217 0.00502299],0.6382030420940927
140378,M,A,[0.64967723 0.04440024 0.14986489 0.09979733 0.05048041 0.00577991],0.6496772256417955
140378,N,A,[0.6690001  0.04085258 0.14523038 0.09037718 0.04884547 0.00569428],0.6690001044822903
140378,O,A,[0.67877648 0.03714961 0.13783953 0.0957688  0.04539972 0.00506586],0.6787764751290587
140378,P,A,[0.69700381 0.03328509 0.13421236 0.08683068 0.04400493 0.00466313],0.6970038055421558
140378,Q,A,[0.70754953 0.0360829  0.1279757  0.07824205 0.04528051 0.00486932],0.7075495255535209
140429,A,B,[0.17285562 0.3344583  0.10809485 0.15077162 0.22643212 0.0073875 ],0.33445829940448746
140429,B,B,[0.17747785 0.36358814 0.10181973 0.13404588 0.21619255 0.00687584],0.363588139631355
140429,C,B,[0.17636824 0.41771324 0.09378937 0.10805673 0.19812927 0.00594315],0.4177132445123742
140429,D,B,[0.1762387  0.44619121 0.09010994 0.09744346 0.18448728 0.00552941],0.4461912093154368
140429,E,B,[0.17290821 0.47795182 0.08502286 0.08766762 0.17129446 0.00515504],0.47795181803045633
140429,F,B,[0.17304044 0.50699506 0.07965829 0.07857103 0.15695346 0.00478172],0.5069950629611139
140429,G,B,[0.17052679 0.52649107 0.07635714 0.07372321 0.14822321 0.00467857],0.5264910714285714
140429,H,B,[0.16571268 0.55564686 0.07134787 0.06611887 0.13649563 0.00467809],0.5556468555954993
140429,I,B,[0.16206843 0.58174107 0.06803472 0.05873517 0.12531201 0.00410859],0.5817410704424466
140429,J,B,[0.15757614 0.60010089 0.06586166 0.05485844 0.11693676 0.00466612],0.6001008890850621
140429,K,B,[0.15010751 0.61879591 0.06477334 0.0520516  0.11050887 0.00376277],0.6187959147106253
140429,L,B,[0.14708171 0.62458437 0.06342412 0.05217545 0.10937389 0.00336045],0.6245843650512911
140429,M,B,[0.14592404 0.63661612 0.06436721 0.04830356 0.1014112  0.00337787],0.6366161237051494
140429,N,B,[0.14063316 0.64920071 0.0601818  0.04524083 0.10124334 0.00350016],0.6492007104795737
140429,O,B,[0.13803252 0.66850002 0.05615863 0.03956192 0.09461089 0.00313601],0.6685000241231245
140429,P,B,[0.1249933  0.68719515 0.05686874 0.0395026  0.08859945 0.00284076],0.6871951546336496
140429,Q,B,[0.11894456 0.70904778 0.05248044 0.03412685 0.08219577 0.00320459],0.7090477775928083
140441,A,D,[0.18283315 0.11001776 0.25532478 0.37427033 0.07082381 0.00673017],0.3742703254225981
140441,B,D,[0.17022023 0.09766229 0.2748226  0.38969652 0.0612016  0.00639677],0.3896965158239814
140441,C,D,[0.15021142 0.07907044 0.30044495 0.41480483 0.04932942 0.00613894],0.41480482652123524
140441,D,D,[0.14076371 0.07133161 0.31195004 0.42654986 0.04336796 0.00603682],0.4265498623067415
140441,E,D,[0.13340335 0.06346777 0.32239783 0.43578299 0.03937679 0.00557128],0.4357829890239373
140441,F,D,[0.12278249 0.05782437 0.33242359 0.44599767 0.03548011 0.00549176],0.44599767016142455
140441,G,D,[0.11732143 0.05241964 0.33514286 0.45621429 0.03382143 0.00508036],0.45621428571428574
140441,H,D,[0.11112564 0.04880713 0.34159391 0.46314954 0.03011345 0.00521033],0.4631495401279238
140441,I,D,[0.10198582 0.04291931 0.35077644 0.47206821 0.0271918  0.00505843],0.47206821143778577
140441,J,D,[0.09745255 0.04196355 0.34661706 0.48404691 0.02566366 0.00425626],0.48404691342455386
140441,K,D,[0.09505465 0.0416592  0.35105716 0.48293317 0.02450278 0.00479305],0.48293316609926534
140441,L,D,[0.09334984 0.036682   0.34803679 0.49476477 0.02362929 0.00353732],0.4947647683056243
140441,M,D,[0.09003903 0.03584297 0.34983486 0.49849872 0.02229395 0.00349047],0.498498723915328
140441,N,D,[0.08729495 0.03578518 0.35644133 0.49425347 0.02131439 0.00491067],0.4942534740361509
140441,O,D,[0.08225985 0.0315048  0.36011    0.50306364 0.01896078 0.00410093],0.5030636368022386
140441,P,D,[0.07616444 0.03130192 0.35702417 0.51240821 0.01902771 0.00407354],0.5124082113951868
140441,Q,D,[0.07645247 0.03075578 0.35054936 0.51864491 0.0193108  0.00428667],0.5186449142666889
140506,A,D,[0.23837181 0.14915284 0.24433674 0.26777463 0.09230935 0.00805463],0.2677746274367452
140506,B,D,[0.2436794  0.13821434 0.24476786 0.28159382 0.08423365 0.00751093],0.2815938150460898
140506,C,D,[0.25203763 0.12256092 0.23701238 0.30841546 0.07310203 0.00687157],0.3084154648258265
140506,D,D,[0.26170826 0.11433094 0.22607715 0.32515558 0.06594531 0.00678275],0.32515558254006116
140506,E,D,[0.26728698 0.10947886 0.21479527 0.34068059 0.06117522 0.00658308],0.34068059273300116
140506,F,D,[0.27872635 0.10198036 0.20021079 0.35551118 0.05725856 0.00631275],0.35551117767792756
140506,G,D,[0.28275    0.09714286 0.19404464 0.36823214 0.05208036 0.00575   ],0.36823214285714284
140506,H,D,[0.28964004 0.09167562 0.17838368 0.38732901 0.04712638 0.00584528],0.38732900695644057
140506,I,D,[0.29882265 0.08597115 0.1637693  0.40438691 0.04117426 0.00587573],0.4043869143601864
140506,J,D,[0.30055489 0.08077432 0.16022448 0.41481178 0.03830632 0.0053282 ],0.414811778800681
140506,K,D,[0.30352983 0.07843576 0.15257122 0.42299767 0.03700054 0.00546497],0.422997670668339
140506,L,D,[0.30799434 0.07700743 0.14545455 0.42918288 0.03530244 0.00505837],0.4291828793774319
140506,M,D,[0.3068233  0.07442576 0.14363459 0.43409398 0.03486714 0.00615523],0.43409397988290044
140506,N,D,[0.31224532 0.0722495  0.13112527 0.44561697 0.03353882 0.00522411],0.4456169679239369
140506,O,D,[0.32180248 0.06870266 0.12481305 0.44931732 0.02996092 0.00540358],0.44931731557871374
140506,P,D,[0.31768237 0.06201426 0.12167015 0.46556252 0.02797877 0.00509192],0.46556252344964355
140506,Q,D,[0.32990678 0.06504911 0.11307641 0.46079574 0.02634427 0.0048277 ],0.46079573830531045
140527,A,A,[0.52545457 0.23823013 0.07645076 0.07906189 0.07265275 0.00814989],0.5254545742273425
140527,B,A,[0.56404433 0.23637981 0.06597396 0.06617758 0.06026965 0.00715467],0.5640443313953488
140527,C,A,[0.6138469  0.22835867 0.05484813 0.0535184  0.04305787 0.00637003],0.613846903949293
140527,D,A,[0.63267393 0.22405984 0.0499177  0.04946965 0.03812251 0.00575636],0.6326739327352949
140527,E,A,[0.65188218 0.21647089 0.04550698 0.04641679 0.03457296 0.0051502 ],0.6518821790060275
140527,F,A,[0.66405379 0.21461767 0.04216755 0.04222952 0.0314785  0.00545297],0.6640537860949313
140527,G,A,[0.67900364 0.20993651 0.03975145 0.03893743 0.02797525 0.00439572],0.6790036359689586
140527,H,A,[0.68928524 0.21014874 0.03642885 0.03557325 0.02451626 0.00404765],0.6892852441753323
140527,I,A,[0.69367952 0.21068275 0.03383163 0.03636682 0.02141796 0.00402133],0.6936795174403357
140527,J,A,[0.70977569 0.2016062  0.03530878 0.02935475 0.0210468  0.00290778],0.7097756854057048
140527,K,A,[0.72025052 0.19770355 0.02839248 0.03110647 0.01941545 0.00313152],0.7202505219206681
140527,L,A,[0.72358332 0.19562371 0.02861418 0.03441182 0.01570974 0.00205723],0.72358331774827
140527,M,A,[0.72344162 0.19359087 0.03028973 0.03050922 0.0190957  0.00307287],0.723441615452151
140527,N,A,[0.74062817 0.18541033 0.025667   0.02836879 0.01621074 0.00371496],0.7406281661600811
140527,O,A,[0.72515291 0.19380734 0.02866972 0.03325688 0.01567278 0.00344037],0.7251529051987767
140527,P,A,[0.73054475 0.1901751  0.02918288 0.0311284  0.01410506 0.00486381],0.730544747081712
140527,Q,A,[0.71969281 0.18431157 0.03346133 0.03949534 0.02029622 0.00274273],0.7196928140427866
140550,A,A,[0.39312659 0.13653622 0.12703941 0.22990513 0.10578932 0.00760333],0.3931265881152567
140550,B,A,[0.45582831 0.11831735 0.11363495 0.20960305 0.09595893 0.00665742],0.45582831319772543
140550,C,A,[0.54525416 0.0951599  0.09313253 0.17774192 0.08267676 0.00603473],0.5452541628903549
140550,D,A,[0.58718911 0.08353536 0.08303662 0.16470282 0.07587657 0.00565952],0.5871891059695991
140550,E,A,[0.62674343 0.07612162 0.07403399 0.1477606  0.07006365 0.00527671],0.6267434265295406
140550,F,A,[0.66267266 0.06635602 0.06555722 0.13373273 0.06708826 0.00459311],0.6626726576801465
140550,G,A,[0.68891964 0.06127679 0.05996429 0.12052679 0.06494643 0.00436607],0.6889196428571429
140550,H,A,[0.72196648 0.05404547 0.05312106 0.10585928 0.06075914 0.00424856],0.7219664783603342
140550,I,A,[0.74542201 0.04850787 0.04981114 0.09401162 0.05752027 0.00472709],0.7454220140929072
140550,J,A,[0.76287912 0.04558926 0.04508481 0.08906615 0.05403872 0.00334195],0.7628791222649599
140550,K,A,[0.77875829 0.04121125 0.04268948 0.08148181 0.0520516  0.00380756],0.7787582870453323
140550,L,A,[0.78839759 0.03887513 0.03859215 0.07976654 0.05146799 0.0029006 ],0.7883975946232755
140550,M,A,[0.79503828 0.03862033 0.03726918 0.07251163 0.0532953  0.00326528],0.7950382825401592
140550,N,A,[0.80895413 0.0356807  0.0354195  0.06561488 0.05030822 0.00402257],0.8089541322745795
140550,O,A,[0.8250591  0.03406185 0.03136006 0.05958412 0.04747431 0.00246056],0.8250591016548463
140550,P,A,[0.83116257 0.03210591 0.0331243  0.0528488  0.04840006 0.00235836],0.8311625663289918
140550,Q,A,[0.84543033 0.03050608 0.0273431  0.0498585  0.0436574  0.00320459],0.8454303312801731
140567,A,A,[0.52554952 0.08626228 0.09697584 0.11444668 0.16877403 0.00799164],0.5255495244575968
140567,B,A,[0.58075318 0.07431586 0.08384498 0.10396827 0.15047364 0.00664407],0.580753182638332
140567,C,A,[0.63814294 0.0624909  0.07238788 0.09279604 0.12857206 0.00561019],0.6381429394593705
140567,D,A,[0.66040382 0.05715455 0.06602772 0.08843955 0.12272448 0.00524988],0.6604038219910586
140567,E,A,[0.68468425 0.05137203 0.06133125 0.08360547 0.114133   0.00487401],0.6846842455849621
140567,F,A,[0.70563267 0.0482092  0.05614079 0.07714711 0.107913   0.00495724],0.7056326682364605
140567,G,A,[0.71823954 0.04696912 0.05152765 0.07673523 0.10213274 0.00439572],0.7182395398057199
140567,H,A,[0.73861393 0.04442543 0.04860471 0.06999473 0.09464262 0.00371857],0.738613926549954
140567,I,A,[0.74377131 0.04021331 0.04545852 0.07185943 0.09450127 0.00419617],0.7437713086808287
140567,J,A,[0.76059263 0.03863196 0.04389366 0.07144835 0.08294101 0.00249238],0.760592633619496
140567,K,A,[0.765762   0.03903967 0.04467641 0.06221294 0.08538622 0.00292276],0.7657620041753653
140567,L,A,[0.77894146 0.03478586 0.0405835  0.05965962 0.08397232 0.00205723],0.7789414625023378
140567,M,A,[0.77699737 0.03643547 0.04126427 0.05794557 0.0834065  0.00395083],0.7769973661106233
140567,N,A,[0.78993583 0.03140831 0.04255319 0.06011483 0.07328605 0.00270179],0.789935832489024
140567,O,A,[0.78058104 0.04013761 0.04166667 0.05351682 0.08180428 0.00229358],0.7805810397553516
140567,P,A,[0.78939689 0.03939689 0.03842412 0.05107004 0.07636187 0.00535019],0.789396887159533
140567,Q,A,[0.76522216 0.04004388 0.04607789 0.06363138 0.08337905 0.00164564],0.7652221612726275
140568,A,A,[0.36708886 0.19041686 0.1294921  0.09913764 0.20440699 0.00945756],0.36708885596837015
140568,B,A,[0.39253789 0.19908188 0.1130384  0.08676667 0.19973165 0.00884351],0.3925378942228977
140568,C,A,[0.4261385  0.21395662 0.09366938 0.06894309 0.18955875 0.00773368],0.4261384988015802
140568,D,A,[0.44570115 0.21761606 0.08368714 0.06218965 0.18311252 0.00769348],0.44570115141921635
140568,E,A,[0.4641709  0.22064832 0.07729991 0.05580886 0.17500224 0.00706976],0.46417090382817405
140568,F,A,[0.47718422 0.22577245 0.07092694 0.05086814 0.16808121 0.00716703],0.47718422366450325
140568,G,A,[0.49071429 0.22492857 0.0668125  0.04808929 0.1633125  0.00614286],0.4907142857142857
140568,H,A,[0.5053644  0.2285074  0.06204771 0.04402633 0.15362995 0.0064242 ],0.5053643960969233
140568,I,A,[0.52293963 0.22575158 0.05884562 0.03953966 0.1470036  0.0059199 ],0.5229396302268561
140568,J,A,[0.52843811 0.23024781 0.05586733 0.03644618 0.14357778 0.00542279],0.5284381108518822
140568,K,A,[0.53843397 0.23105178 0.05366422 0.032969   0.13787852 0.00600251],0.5384339724063788
140568,L,A,[0.54793067 0.22041033 0.05238769 0.03579767 0.13873364 0.00474001],0.5479306685532367
140568,M,A,[0.55307011 0.22661762 0.05085573 0.0324651  0.13139919 0.00559225],0.5530701095931542
140568,N,A,[0.55793543 0.22897294 0.04973357 0.02930728 0.12856546 0.00548532],0.5579354299446244
140568,O,A,[0.56689342 0.22096782 0.04573744 0.0276451  0.13364211 0.0051141 ],0.5668934240362812
140568,P,A,[0.57115292 0.22270461 0.04561291 0.0262636  0.12976363 0.00450233],0.5711529184756392
140568,Q,A,[0.57424671 0.22419677 0.04324122 0.02538705 0.12855835 0.0043699 ],0.574246712169136
140572,A,B,[0.25036055 0.30930353 0.20461301 0.09575293 0.13304359 0.00692639],0.3093035348134486
140572,B,B,[0.24848295 0.33769268 0.20087884 0.08467051 0.12210769 0.00616733],0.3376926832670712
140572,C,B,[0.24483764 0.38164381 0.18897454 0.07167782 0.10731147 0.00555473],0.38164380879599075
140572,D,B,[0.24154216 0.41744259 0.17518919 0.06345599 0.0972006  0.00516946],0.41744259166901576
140572,E,B,[0.2331933  0.45708833 0.15889035 0.05780043 0.08820554 0.00482204],0.45708833361083007
140572,F,B,[0.22640484 0.49345981 0.14150996 0.05263216 0.08171077 0.00428247],0.49345981028457314
140572,G,B,[0.21742857 0.52569643 0.12888393 0.04807143 0.07596429 0.00395536],0.5256964285714286
140572,H,B,[0.20318409 0.57161399 0.11016387 0.04232691 0.06865867 0.00405248],0.5716139875811196
140572,I,B,[0.19193303 0.60623799 0.09942347 0.03861191 0.05977336 0.00402023],0.6062379889995803
140572,J,B,[0.18850495 0.62620594 0.08975976 0.03726591 0.05488997 0.00337348],0.626205939844883
140572,K,B,[0.17653646 0.64965956 0.08354238 0.03449203 0.05223078 0.00353879],0.649659559218778
140572,L,B,[0.17442519 0.66112487 0.07909445 0.03286169 0.04927485 0.00321896],0.6611248673505483
140572,M,B,[0.16949407 0.67335986 0.06969674 0.03321573 0.05123105 0.00300255],0.6733598558774959
140572,N,B,[0.17025389 0.68676209 0.06242817 0.03155365 0.04581548 0.00318671],0.6867620938250967
140572,O,B,[0.15540117 0.70811019 0.05997009 0.02947846 0.04375935 0.00328074],0.7081101944323829
140572,P,B,[0.15077451 0.72407139 0.05493916 0.02926516 0.03864501 0.00230476],0.7240713941148095
140572,Q,B,[0.14320792 0.74117696 0.04419844 0.0282587  0.04032795 0.00283003],0.7411769602130848
140585,A,C,[0.27709484 0.23883291 0.17324805 0.20883164 0.09489939 0.00709317],0.17324804520793885
140585,B,C,[0.26359291 0.2636076  0.18323587 0.20241884 0.08066725 0.00647754],0.18323586744639375
140585,C,C,[0.24155027 0.29317864 0.2089861  0.18924296 0.06123783 0.0058042 ],0.20898609580410968
140585,D,C,[0.23475508 0.2955743  0.22883535 0.18282629 0.05252293 0.00548605],0.22883535355725654
140585,E,C,[0.22695603 0.29350402 0.25291051 0.17495741 0.04641453 0.0052575 ],0.25291051371047274
140585,F,C,[0.22070228 0.29139624 0.2770289  0.16626172 0.04022855 0.00438232],0.27702890109280526
140585,G,C,[0.21435714 0.28653571 0.29685714 0.16122321 0.03646429 0.0045625 ],0.2968571428571429
140585,H,C,[0.2082917  0.27438256 0.32873617 0.15183715 0.03214903 0.00460339],0.32873616882207385
140585,I,C,[0.19860396 0.26195578 0.36387533 0.14212189 0.02917983 0.00426321],0.3638753285767931
140585,J,C,[0.19493663 0.25430355 0.37890157 0.14196986 0.02613658 0.00375181],0.37890157008638625
140585,K,C,[0.19266261 0.248253   0.39504569 0.13743057 0.02235262 0.00425551],0.39504569073642715
140585,L,C,[0.19158118 0.23788468 0.40767598 0.13728334 0.02239123 0.00318359],0.4076759816059427
140585,M,C,[0.18814743 0.23273533 0.41960667 0.13263774 0.02229395 0.00457889],0.41960666566581595
140585,N,C,[0.1832097  0.22688329 0.44321388 0.12381151 0.01896354 0.00391809],0.44321387524814543
140585,O,C,[0.17469967 0.21821778 0.46079992 0.12457181 0.0179476  0.00376321],0.46079992280600185
140585,P,C,[0.17666291 0.20335531 0.4804631  0.11882939 0.01758053 0.00310875],0.4804630969609262
140585,Q,C,[0.17625271 0.19523056 0.49142667 0.11857    0.01564841 0.00287165],0.4914266688862993
140626,A,E,[0.13108576 0.09894677 0.19167226 0.14479323 0.42645464 0.00704734],0.4264546440187929
140626,B,E,[0.11749581 0.09345492 0.16473973 0.14004274 0.47774566 0.00652114],0.47774566217737857
140626,C,E,[0.10025198 0.08089328 0.1307106  0.1322477  0.55072446 0.00517198],0.5507244550837848
140626,D,E,[0.09109103 0.077332   0.1144032  0.12885018 0.58386754 0.00445605],0.5838675380718596
140626,E,E,[0.0829854  0.07132665 0.10143013 0.12278161 0.61725877 0.00421745],0.6172587652076484
140626,F,E,[0.07580497 0.06778548 0.08892307 0.12030972 0.64408303 0.00309373],0.6440830294336232
140626,G,E,[0.06883933 0.06490033 0.08084263 0.11480318 0.66723445 0.00338009],0.6672344502701408
140626,H,E,[0.06007274 0.06129819 0.07133638 0.10680903 0.69726361 0.00322005],0.6972636134902942
140626,I,E,[0.05349965 0.05524356 0.06588437 0.10673327 0.71586072 0.00277843],0.7158607235753133
140626,J,E,[0.04870183 0.05425376 0.06323481 0.09977139 0.73158883 0.00244938],0.7315888308295232
140626,K,E,[0.04830615 0.04933272 0.05406639 0.09376069 0.75168245 0.0028516 ],0.7516824455343903
