CO_ITEM,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
118066,0,C,[0.12572133 0.28546526 0.46207021 0.04676605 0.07363549 0.00634167],0.4620702091849002
118066,1,C,[0.10019725 0.29107284 0.5268128  0.03290828 0.04522805 0.00378079],0.5268127965975417
118066,2,C,[0.13973864 0.30874301 0.41597013 0.05253686 0.0769675  0.00604387],0.41597012987594406
118066,3,C,[0.13724637 0.29728466 0.43163421 0.04998392 0.0787253  0.00512553],0.43163421243540107
118066,4,C,[0.12807121 0.28725465 0.45716452 0.04779154 0.07516918 0.0045489 ],0.45716451857467777
118066,5,C,[0.16598277 0.27061961 0.36561346 0.06852688 0.12043496 0.00882232],0.36561345917111204
118110,0,C,[0.19872566 0.16830969 0.33463573 0.16347079 0.12785525 0.00700289],0.3346357297427266
118110,1,C,[0.19299582 0.15999662 0.33997434 0.17539001 0.12672844 0.00491477],0.33997434012966316
118110,2,C,[0.20197254 0.17947145 0.30717608 0.17071009 0.13342168 0.00724816],0.3071760824114574
118110,3,C,[0.2021083  0.17340556 0.32065121 0.17205438 0.125598   0.00618255],0.3206512119542591
118110,4,C,[0.20012355 0.16642799 0.3355797  0.16814085 0.12355039 0.00617752],0.3355797040406593
118110,5,C,[0.21748051 0.17511284 0.32652852 0.15049241 0.12094789 0.00943783],0.32652851867049654
118120,0,A,[0.22655686 0.26776268 0.12608199 0.13969704 0.23563357 0.00426785],0.2265568646309209
118120,1,A,[0.23779451 0.29930749 0.100321   0.10948001 0.24915204 0.00394495],0.2377945139399266
118120,2,A,[0.20680315 0.24063089 0.13113396 0.15051015 0.26566145 0.0052604 ],0.2068031535544642
118120,3,A,[0.20489793 0.24177634 0.13823359 0.15460363 0.25572571 0.00476281],0.20489792560497994
118120,4,A,[0.20402662 0.24681998 0.13037374 0.15016988 0.26397664 0.00463314],0.2040266194928818
118120,5,A,[0.19757899 0.20558063 0.16177677 0.1830119  0.24528108 0.00677062],0.1975789905621666
118230,0,E,[0.06001713 0.12378945 0.0563937  0.10316885 0.6494499  0.00718097],0.6494498978852362
118230,1,E,[0.04646637 0.10329491 0.04152855 0.09024235 0.71315603 0.00531179],0.7131560315875465
118230,2,E,[0.06067022 0.12013059 0.05693393 0.10672443 0.64762345 0.00791737],0.6476234532207702
118230,3,E,[0.06312086 0.12328819 0.05641608 0.10290081 0.64739121 0.00688285],0.6473912135083287
118230,4,E,[0.06590813 0.12080131 0.05676935 0.10361315 0.64564546 0.0072626 ],0.6456454638988077
118230,5,E,[0.08576524 0.13748379 0.06533722 0.10554475 0.59484436 0.01102464],0.5948443579766537
118252,0,D,[0.16937875 0.08907043 0.25779037 0.32544963 0.15086633 0.0074445 ],0.325449634363265
118252,1,D,[0.15079967 0.07762186 0.26794953 0.36600526 0.13176727 0.0058564 ],0.3660052645910865
118252,2,D,[0.17495619 0.09640516 0.26137122 0.30155412 0.1576714  0.00804192],0.30155411836919876
118252,3,D,[0.18007465 0.09477388 0.26264506 0.30020751 0.15504093 0.00725797],0.3002075063154096
118252,4,D,[0.18259396 0.09756098 0.2630273  0.2923198  0.15669067 0.0078073 ],0.292319796647098
118252,5,D,[0.20330739 0.11867704 0.2457847  0.24902724 0.17071984 0.01248379],0.2490272373540856
119767,0,D,[0.0629358  0.05710507 0.05142462 0.75703294 0.06756432 0.00393724],0.7570329406107237
119767,1,D,[0.03713231 0.04036884 0.03438322 0.82889084 0.05656663 0.00265817],0.8288908420023791
119767,2,D,[0.06463802 0.06091321 0.05738538 0.7427731  0.0703685  0.0039218 ],0.7427731043529259
119767,3,D,[0.06575565 0.06061516 0.0567411  0.74309387 0.0704686  0.00332561],0.7430938675588152
119767,4,D,[0.05854604 0.0552888  0.05124533 0.76424339 0.0672788  0.00339764],0.7642433942661387
119767,5,D,[0.10094378 0.0856586  0.0773492  0.64259335 0.0884284  0.00502667],0.6425933524825606
120124,0,C,[0.09795023 0.09341188 0.65544602 0.06143304 0.08848281 0.00327603],0.6554460206780476
120124,1,C,[0.07110764 0.07289575 0.75120659 0.04383519 0.0585391  0.00241572],0.7512065947887228
120124,2,C,[0.10017147 0.10212789 0.64471475 0.06382321 0.08568858 0.0034741 ],0.6447147519553023
120124,3,C,[0.09961633 0.10084412 0.63667424 0.06437081 0.09533591 0.00315858],0.636674236966163
120124,4,C,[0.09294359 0.0954146  0.65787774 0.06180327 0.08901244 0.00294836],0.6578777412742538
120124,5,C,[0.1415675  0.12535905 0.49907673 0.08719737 0.14125975 0.0055396 ],0.4990767336889618
120368,0,B,[0.13708223 0.08036788 0.34954316 0.24609281 0.18330729 0.00360664],0.08036787689348401
120368,1,B,[0.11985256 0.0701656  0.34754223 0.23428775 0.22539645 0.00275541],0.07016560213562859
120368,2,B,[0.14463641 0.06895378 0.3547704  0.2660196  0.16194872 0.00367109],0.06895378457874261
120368,3,B,[0.14112293 0.06902393 0.35880976 0.26423794 0.16369672 0.00310873],0.06902392995769441
120368,4,B,[0.12734114 0.07424255 0.35686407 0.26060708 0.17796872 0.00297644],0.07424255187712352
120368,5,B,[0.14546574 0.07519491 0.36294625 0.28908494 0.12269183 0.00461633],0.07519491177677472
120622,0,B,[0.10774826 0.41806925 0.17227699 0.20825319 0.08920414 0.00444818],0.41806924741524404
120622,1,B,[0.08560698 0.49552973 0.14960134 0.17578021 0.0897262  0.00375553],0.49552972731336614
120622,2,B,[0.11222786 0.36944132 0.18988481 0.23300667 0.08995957 0.00547977],0.3694413230244396
120622,3,B,[0.12017456 0.36179508 0.18561984 0.24061212 0.0873709  0.0044275 ],0.3617950833771679
120622,4,B,[0.1118131  0.38831326 0.17569427 0.23205009 0.08699071 0.00513857],0.3883132563951366
120622,5,B,[0.15716044 0.2679524  0.20978662 0.26836274 0.08996717 0.00677062],0.2679524004924087
120626,0,B,[0.25006011 0.37986896 0.12292618 0.14609882 0.0960868  0.00495912],0.3798689588843472
120626,1,B,[0.262799   0.4204241  0.10393384 0.13944094 0.06907582 0.00432631],0.42042409502233874
120626,2,B,[0.24576146 0.37377948 0.12319635 0.14979831 0.10213684 0.00532756],0.3737794750343605
120626,3,B,[0.24483146 0.36892496 0.12693547 0.14957283 0.10490391 0.00483136],0.36892495930236907
120626,4,B,[0.24611799 0.38033864 0.12683571 0.14727768 0.09476876 0.00466122],0.3803386403841294
120626,5,B,[0.21789085 0.34981535 0.13838736 0.14813295 0.13838736 0.00738613],0.34981534673779235
125654,0,E,[0.08084876 0.11285766 0.13843472 0.18550132 0.47415244 0.0082051 ],0.47415244049050254
125654,1,E,[0.05863129 0.10312944 0.12171391 0.19250712 0.51783942 0.00617883],0.5178394187130161
125654,2,E,[0.09006702 0.12230544 0.15159804 0.18959381 0.43824289 0.00819279],0.438242891743185
125654,3,E,[0.08988256 0.12089128 0.14922132 0.1931623  0.43963289 0.00720965],0.43963288617876045
125654,4,E,[0.08544633 0.11987196 0.14739    0.1930194  0.4476736  0.00659871],0.44767360233622555
125654,5,E,[0.1263849  0.14002872 0.16618794 0.19378334 0.36458761 0.00902749],0.36458760771440296
125706,0,E,[0.15186944 0.11877855 0.11904905 0.34491464 0.25772421 0.0076641 ],0.257724212551094
125706,1,E,[0.13798494 0.09818057 0.09506149 0.36431207 0.29937441 0.00508651],0.2993744143816502
125706,2,E,[0.15528704 0.12524231 0.12737781 0.33901606 0.24535854 0.00771824],0.24535853550434936
125706,3,E,[0.15442912 0.12718228 0.12990709 0.32868603 0.253234   0.00656148],0.25323399704334515
125706,4,E,[0.15398871 0.12169713 0.12262376 0.32679078 0.26838514 0.00651448],0.26838514025777105
125706,5,E,[0.18188346 0.14864588 0.16608535 0.26887567 0.22476405 0.00974559],0.22476405416495693
125944,0,D,[0.15983409 0.07531859 0.11814739 0.55497115 0.08274225 0.00898654],0.554971146910315
125944,1,D,[0.1440337  0.06202188 0.10112287 0.61777148 0.06852903 0.00652104],0.6177714806704904
125944,2,D,[0.16882977 0.08576021 0.13188609 0.51891282 0.08555427 0.00905684],0.5189128206046552
125944,3,D,[0.16473005 0.08007025 0.13036953 0.52999035 0.08697451 0.0078653 ],0.5299903522308285
125944,4,D,[0.15505574 0.07632044 0.12593716 0.55086626 0.08527785 0.00654255],0.5508662567040126
125944,5,D,[0.17716455 0.10032827 0.15315962 0.43926959 0.11838326 0.01169471],0.43926959376282315
126560,0,C,[0.1420113  0.11817745 0.41112647 0.18889757 0.13723251 0.0025547 ],0.41112647270978603
126560,1,C,[0.11985129 0.10392879 0.45266688 0.19871246 0.12294134 0.00189923],0.4526668838663565
126560,2,C,[0.16546312 0.12338886 0.35140822 0.20733143 0.14965953 0.00274884],0.35140822055182724
126560,3,C,[0.15725365 0.12123905 0.36411229 0.20677762 0.14828023 0.00233715],0.3641122930528583
126560,4,C,[0.14163367 0.1199562  0.39909584 0.19630472 0.14070705 0.00230253],0.3990958357903013
126560,5,C,[0.17213787 0.13766927 0.31811654 0.20701682 0.16095609 0.00410341],0.3181165367254821
140190,0,C,[0.07225295 0.07943616 0.58220125 0.07721207 0.18198485 0.00691272],0.582201250300553
140190,1,C,[0.05142455 0.05731673 0.65610975 0.05554251 0.17515387 0.00445259],0.6561097515084013
140190,2,C,[0.0841888  0.0920503  0.53921573 0.0849454  0.19299628 0.00660348],0.5392157301660496
140190,3,C,[0.08074211 0.08974918 0.55402252 0.08293965 0.18688626 0.00566027],0.5540225214332546
140190,4,C,[0.07432679 0.08182405 0.5763064  0.07471991 0.18743156 0.00539129],0.5763064049644793
140190,5,C,[0.10597046 0.12022979 0.46430037 0.10371358 0.19655314 0.00923266],0.4643003693065244
140378,0,A,[0.46447463 0.08613849 0.19731306 0.16518394 0.07703174 0.00985814],0.4644746333253186
140378,1,A,[0.52614226 0.0669859  0.17931602 0.15339981 0.06762361 0.00653241],0.5261422556945465
140378,2,A,[0.40820712 0.10181898 0.20793134 0.18779408 0.08537519 0.00887329],0.40820712101608564
140378,3,A,[0.4248895  0.09702988 0.20076459 0.18473733 0.08447283 0.00810587],0.42488949938797743
140378,4,A,[0.45474967 0.09266279 0.18906017 0.17569427 0.08050431 0.00732878],0.45474967006430234
140378,5,A,[0.35679114 0.11992204 0.22148133 0.19244973 0.09591711 0.01343865],0.35679113664341405
140429,0,B,[0.16329045 0.45578865 0.08911397 0.10459245 0.18015148 0.007063  ],0.4557886511180572
140429,1,B,[0.16921876 0.51194851 0.0776893  0.07938901 0.1570922  0.00466222],0.5119485085200367
140429,2,B,[0.17208898 0.39968751 0.1023204  0.11864779 0.20002955 0.00722578],0.3996875097932998
140429,3,B,[0.17337689 0.40794233 0.09566249 0.11788228 0.198936   0.0062    ],0.40794233276576863
140429,4,B,[0.17038722 0.43467273 0.09299975 0.10987561 0.1869542  0.00511049],0.43467273186757643
140429,5,B,[0.17234304 0.35709889 0.10043086 0.14618383 0.21522364 0.00871974],0.3570988920804268
140441,0,D,[0.14697043 0.0765208  0.29063477 0.42816783 0.05019235 0.00751383],0.4281678288050012
140441,1,D,[0.12461832 0.05842798 0.3314543  0.44421378 0.03613218 0.00515344],0.4442137750063771
140441,2,D,[0.15691664 0.08852695 0.28647473 0.40638053 0.05472608 0.00697507],0.40638053069611896
140441,3,D,[0.15469712 0.08525811 0.28852065 0.41176031 0.05371464 0.00604918],0.4117603065348055
140441,4,D,[0.14980485 0.08165558 0.29278634 0.42113835 0.04927976 0.00533513],0.42113834835593744
140441,5,D,[0.18188346 0.11181781 0.25225687 0.37700041 0.06791137 0.00913008],0.3770004103405827
140506,0,D,[0.26704136 0.11974032 0.21035706 0.32631041 0.06747415 0.0090767 ],0.32631041115652804
140506,1,D,[0.27923925 0.10194747 0.19751407 0.36018654 0.05518514 0.00592753],0.36018653917549986
140506,2,D,[0.24553314 0.12741811 0.23604203 0.30509878 0.07767038 0.00823756],0.30509878361620113
140506,3,D,[0.25427107 0.12640572 0.23113014 0.3053868  0.07577488 0.0070314 ],0.3053867957689422
140506,4,D,[0.25080729 0.12369079 0.22157639 0.32687502 0.0703114  0.00673911],0.32687501754977116
140506,5,D,[0.22578991 0.16034058 0.23994666 0.2714403  0.0932499  0.00923266],0.2714402954452195
140527,0,A,[0.59938072 0.21562685 0.06173002 0.06159826 0.05448317 0.00718097],0.5993807233678108
140527,1,A,[0.64529727 0.21956976 0.04619406 0.04711991 0.03664155 0.00517745],0.6452972678587637
140527,2,A,[0.5826565  0.2345411  0.06028769 0.06118618 0.05365133 0.00767718],0.5826565015879229
140527,3,A,[0.58885022 0.23052907 0.06128559 0.06062318 0.0521971  0.00651484],0.5888502155786435
140527,4,A,[0.5790716  0.23609514 0.06300309 0.06155057 0.05325909 0.00702052],0.5790715971675846
140527,5,A,[0.54442283 0.22195201 0.07506485 0.07360571 0.07555123 0.00940337],0.5444228274967574
140550,0,A,[0.56657249 0.09290094 0.08944458 0.16332051 0.08072854 0.00703294],0.5665724933878337
140550,1,A,[0.65750387 0.06856944 0.06701999 0.1349694  0.06725866 0.00467863],0.6575038704479618
140550,2,A,[0.52873074 0.10199358 0.10433502 0.17259488 0.08537967 0.00696611],0.5287307435744761
140550,3,A,[0.51699329 0.10322864 0.09853813 0.18716423 0.08803527 0.00604045],0.5169932864489977
140550,4,A,[0.5473563  0.09611659 0.08982675 0.17240895 0.08884396 0.00544745],0.5473563024738157
140550,5,A,[0.39720968 0.13243742 0.11192039 0.25174395 0.09766106 0.00902749],0.3972096840377513
140567,0,A,[0.60913104 0.06732986 0.07885895 0.09401146 0.14467356 0.00599512],0.6091310363001515
140567,1,A,[0.68040664 0.05378234 0.06347281 0.08524281 0.11238994 0.00470546],0.6804066442770265
140567,2,A,[0.60881942 0.0698864  0.07824857 0.10121785 0.13443524 0.00739251],0.6088194215868554
140567,3,A,[0.60698684 0.06889257 0.07701001 0.09691305 0.14418365 0.00601388],0.6069868373568349
140567,4,A,[0.60116202 0.06584761 0.08370151 0.1026448  0.14028929 0.00635478],0.601162016582945
140567,5,A,[0.50551232 0.08835927 0.10181582 0.11478599 0.17866407 0.01086252],0.5055123216601816
140568,0,A,[0.43868718 0.20566843 0.09476437 0.06864631 0.18240563 0.00982808],0.4386871844193316
140568,1,A,[0.48188277 0.22235818 0.07209893 0.05107223 0.16615145 0.00643643],0.48188276773018746
140568,2,A,[0.40769227 0.21408713 0.10249052 0.07754055 0.1889939  0.00919563],0.40769227325433033
140568,3,A,[0.41999083 0.20431083 0.10075936 0.07626225 0.19056712 0.00810961],0.4199908258939144
140568,4,A,[0.43037655 0.20349311 0.09490916 0.0721085  0.19088535 0.00822733],0.4303765478898155
140568,5,A,[0.36940911 0.18691014 0.12700041 0.09684038 0.20845302 0.01138695],0.3694091095609356
140572,0,B,[0.23061433 0.43261601 0.1609762  0.07041957 0.09876172 0.00661217],0.4326160134647752
140572,1,B,[0.22093123 0.49961485 0.14131365 0.05292096 0.08090057 0.00431874],0.49961484938716855
140572,2,B,[0.23417962 0.38338698 0.1873822  0.07732566 0.11118025 0.00654528],0.3833869819624206
140572,3,B,[0.23934445 0.38981973 0.18066133 0.07468794 0.10993222 0.00555432],0.3898197338013457
140572,4,B,[0.23629012 0.41501699 0.17122961 0.07053604 0.10209755 0.0048297 ],0.41501698817847416
140572,5,B,[0.25430858 0.30334428 0.2065039  0.09294214 0.13448913 0.00841198],0.3033442757488716
140585,0,C,[0.24026208 0.26121063 0.25375691 0.17810772 0.05993027 0.00673239],0.2537569127194037
140585,1,C,[0.22350227 0.27094651 0.29042756 0.16712127 0.04331618 0.00468621],0.29042755506390977
140585,2,C,[0.23983847 0.28713284 0.20814176 0.19108015 0.06710929 0.0066975 ],0.208141757735028
140585,3,C,[0.24818201 0.27338711 0.21522004 0.18956121 0.06773756 0.00591206],0.2152200414330552
140585,4,C,[0.23578469 0.25866959 0.24881364 0.18678572 0.06421812 0.00572825],0.24881363547019347
140585,5,C,[0.26928601 0.24056217 0.17695938 0.2085556  0.09478867 0.00984817],0.1769593762823143
140626,0,E,[0.08942685 0.07168518 0.11496159 0.11965954 0.59990051 0.00436633],0.5999005140109435
140626,1,E,[0.06871027 0.06335084 0.08190167 0.11196907 0.67064493 0.00342322],0.6706449320680848
140626,2,E,[0.10374383 0.08928765 0.14401204 0.13489131 0.52162118 0.006444  ],0.5216211831717077
140626,3,E,[0.1007542  0.08244241 0.13819916 0.13063616 0.54268289 0.00528517],0.5426828948266179
140626,4,E,[0.09025668 0.07768465 0.11445783 0.11859612 0.59470927 0.00429544],0.594709271870089
140626,5,E,[0.12709497 0.10111732 0.18044693 0.14832402 0.43603352 0.00698324],0.4360335195530726
140631,0,B,[0.07372566 0.32856456 0.13948666 0.27602789 0.17311854 0.0090767 ],0.32856455878817026
140631,1,B,[0.05237796 0.3468376  0.12733458 0.30011315 0.16698868 0.00634804],0.34683759777143014
140631,2,B,[0.08095198 0.31350199 0.15108767 0.2579835  0.1875568  0.00891806],0.3135019944754597
140631,3,B,[0.07685558 0.31753625 0.14644042 0.26246793 0.18918104 0.00751878],0.3175362539233015
140631,4,B,[0.07320361 0.32853172 0.14163367 0.26860978 0.17999045 0.00803078],0.32853171594642405
140631,5,B,[0.10217481 0.28908494 0.15480098 0.2292778  0.21224867 0.0124128 ],0.2890849405006155
140639,0,B,[0.09133806 0.50030055 0.28297067 0.06050132 0.05764607 0.00724333],0.5003005530175523
140639,1,B,[0.07391987 0.59084377 0.25050954 0.03992181 0.04071358 0.00409144],0.5908437702835466
140639,2,B,[0.1015817  0.43582982 0.31987268 0.06973725 0.06649147 0.00648708],0.4358298226685231
140639,3,B,[0.10158577 0.44888303 0.31292053 0.06730628 0.0636491  0.00565529],0.4488830276544453
140639,4,B,[0.09631314 0.48712549 0.29239323 0.06025889 0.05882683 0.00508241],0.487125487883638
140639,5,B,[0.12269183 0.34776364 0.35125154 0.08668445 0.08309397 0.00851457],0.34776364382437425
140643,0,B,[0.11366915 0.34656768 0.17837822 0.12635249 0.22643664 0.00859582],0.3465676845395528
140643,1,B,[0.09576107 0.36978626 0.17444166 0.1245918  0.22942727 0.00599193],0.36978626035171197
140643,2,B,[0.13393205 0.29209776 0.19213671 0.13160852 0.24196949 0.00825547],0.2920977583976147
140643,3,B,[0.12511063 0.30711691 0.18949889 0.12953938 0.24147718 0.00725702],0.307116912514428
140643,4,B,[0.1152669  0.3311712  0.17914806 0.12571252 0.24193413 0.00676719],0.3311712015275321
140643,5,B,[0.13089865 0.26887567 0.20424703 0.12905211 0.25574477 0.01118178],0.2688756668034469
140682,0,E,[0.14642943 0.13993748 0.34981366 0.08090887 0.27479562 0.00811493],0.27479562394806445
140682,1,E,[0.1318099  0.1105559  0.40883169 0.06233    0.28057906 0.00589344],0.28057906447547537
140682,2,E,[0.16035493 0.15209498 0.34309455 0.09038488 0.24547046 0.0086002 ],0.2454704589308179
140682,3,E,[0.15919442 0.15024842 0.34322126 0.08870463 0.25138048 0.00725078],0.2513804785991539
140682,4,E,[0.14845702 0.14323421 0.35574088 0.08350883 0.26142139 0.00763766],0.2614213910650605
140682,5,E,[0.17757489 0.1885515  0.28682807 0.11233073 0.22466147 0.01005334],0.22466146901928602
140721,0,E,[0.0464655  0.41990262 0.05965977 0.0790755  0.3883145  0.00658211],0.38831449867756673
140721,1,E,[0.02952148 0.43400539 0.03973113 0.06570922 0.42639582 0.00463696],0.426395823704568
140721,2,E,[0.05311438 0.42590893 0.06421271 0.08599301 0.364069   0.00670197],0.3640689985539493
140721,3,E,[0.05096989 0.42085339 0.06356933 0.08854134 0.37022379 0.00584226],0.3702237933432886
140721,4,E,[0.04722994 0.41080504 0.05784405 0.08488473 0.39384494 0.00539129],0.39384494426192684
140721,5,E,[0.06832171 0.39084941 0.07950349 0.10371358 0.34868691 0.00892491],0.34868691013541236
140731,0,D,[0.06560548 0.09042171 0.07859393 0.63250981 0.12911071 0.00375836],0.6325098104239208
140731,1,D,[0.03909207 0.07827321 0.06633261 0.72873897 0.08493571 0.00262744],0.7287389660253295
140731,2,D,[0.08293378 0.10640254 0.10239194 0.53924979 0.16353329 0.00548866],0.539249792710624
140731,3,D,[0.07890234 0.10307663 0.09636388 0.56001847 0.15737956 0.0042591 ],0.5600184744899833
140731,4,D,[0.06149817 0.09072813 0.08182294 0.63315872 0.12917758 0.00361446],0.6331587218438973
140731,5,D,[0.11536313 0.12039106 0.10893855 0.42346369 0.22346369 0.00837989],0.423463687150838
140767,0,B,[0.03874427 0.72597137 0.03857846 0.1606146  0.0315039  0.00458741],0.7259713701431493
140767,1,B,[0.02609817 0.80083373 0.02953301 0.11849603 0.022127   0.00291206],0.800833731869817
140767,2,B,[0.04751433 0.63808176 0.05248928 0.21503118 0.0414038  0.00547965],0.6380817621399474
140767,3,B,[0.04237061 0.66465914 0.04607076 0.20340309 0.03907722 0.00441918],0.6646591404113723
140767,4,B,[0.03305395 0.71854374 0.04044002 0.16731273 0.03661603 0.00403353],0.7185437401781037
140767,5,B,[0.0547486  0.56815642 0.05977654 0.25139665 0.05865922 0.00726257],0.5681564245810056
140827,0,B,[0.19698245 0.45323395 0.06428829 0.15280115 0.12848642 0.00420774],0.4532339504688627
140827,1,B,[0.17097909 0.50014901 0.04976525 0.15840298 0.11706053 0.00364315],0.5001490090895545
140827,2,B,[0.21236351 0.4345539  0.06610645 0.15269489 0.12986251 0.00441874],0.43455389560678165
140827,3,B,[0.21943814 0.42498797 0.06572449 0.15031573 0.13543025 0.00410342],0.42498797145058076
140827,4,B,[0.20930559 0.42647348 0.06433044 0.15505574 0.14093168 0.00390307],0.42647347878583663
140827,5,B,[0.2624128  0.36571604 0.08032417 0.1415675  0.14402954 0.00594994],0.36571604431678295
140898,0,C,[0.35239841 0.20055903 0.19590046 0.06927747 0.17639457 0.00547006],0.19590045684058668
140898,1,C,[0.38345721 0.19177975 0.20740802 0.05440979 0.15878434 0.00416089],0.20740802477086695
140898,2,C,[0.34331392 0.2173732  0.16693155 0.07775544 0.18917745 0.00544843],0.1669315521093089
140898,3,C,[0.34251201 0.21953536 0.16902917 0.07827532 0.18592024 0.00472791],0.16902916518127584
140898,4,C,[0.35652711 0.20809817 0.18397776 0.07014293 0.17673322 0.00452082],0.18397776092999749
140898,5,C,[0.30016414 0.2375872  0.14495281 0.09417316 0.21635207 0.00677062],0.14495281083299139
140914,0,C,[0.33851286 0.14679009 0.26328444 0.1147812  0.12974874 0.00688266],0.26328444337581147
140914,1,C,[0.322414   0.14948769 0.29328398 0.10643164 0.12285547 0.00552723],0.2932839835433351
140914,2,C,[0.34607619 0.14498113 0.254684   0.11357989 0.13337691 0.00730188],0.2546839953977087
140914,3,C,[0.34783698 0.14174991 0.25616323 0.11692124 0.13068614 0.0066425 ],0.25616322928534213
140914,4,C,[0.33493387 0.14651953 0.26442591 0.11667088 0.13113189 0.00631792],0.264425911886109
140914,5,C,[0.36592121 0.13428396 0.22743127 0.13100123 0.13274518 0.00861715],0.22743126795240048
141030,0,E,[0.06645227 0.13903583 0.09897211 0.12764487 0.56188387 0.00601106],0.5618838663140178
141030,1,E,[0.044113   0.10280238 0.07580269 0.10447558 0.66873133 0.00407502],0.6687313265092222
141030,2,E,[0.07540505 0.15359028 0.10852543 0.14096532 0.51555959 0.00595433],0.5155595947476574
141030,3,E,[0.07373189 0.15583516 0.10721239 0.14070037 0.51717153 0.00534865],0.5171715333471277
141030,4,E,[0.0656221  0.14236374 0.10072165 0.13163732 0.55490972 0.00474546],0.5549097239771993
141030,5,E,[0.10966352 0.20383668 0.12494871 0.16834222 0.38561756 0.0075913 ],0.38561756257693885
141048,0,B,[0.05151479 0.79267853 0.06582111 0.04631522 0.03741885 0.0062515 ],0.792678528492426
141048,1,B,[0.03608167 0.84979    0.05334778 0.03245873 0.02450694 0.00381489],0.8497899982068398
141048,2,B,[0.05381726 0.78992868 0.06528717 0.04687801 0.03782116 0.00626771],0.7899286823926542
141048,3,B,[0.05444757 0.78395105 0.06849791 0.04779385 0.04003326 0.00527636],0.7839510481665499
141048,4,B,[0.05402522 0.78774605 0.06887934 0.04832505 0.03602617 0.00499817],0.7877460477915368
141048,5,B,[0.07119409 0.69224456 0.08135002 0.07796471 0.06893722 0.0083094 ],0.6922445629872794
141072,0,B,[0.11276749 0.43613248 0.03985333 0.1683698  0.23596417 0.00691272],0.436132483770137
141072,1,B,[0.09341986 0.49286777 0.0269214  0.14907602 0.23346441 0.00425055],0.4928677683236983
141072,2,B,[0.128215   0.37090528 0.04455448 0.19936248 0.25024735 0.00671541],0.37090528144264817
141072,3,B,[0.12440013 0.37208728 0.04236542 0.19694786 0.25851035 0.00568894],0.3720872836419207
141072,4,B,[0.11681128 0.40417825 0.04231601 0.18147867 0.24999298 0.00522281],0.4041782495156263
141072,5,B,[0.14874846 0.28477636 0.06432089 0.23327862 0.25954042 0.00933525],0.2847763643824374
141148,0,D,[0.12343712 0.09665785 0.16404184 0.46438447 0.14600866 0.00547006],0.4643844674200529
141148,1,D,[0.09867559 0.08501474 0.16955845 0.51467866 0.12833218 0.00374038],0.5146786581100091
141148,2,D,[0.13448719 0.10722264 0.17190543 0.42700578 0.1536843  0.00569466],0.42700577972574283
141148,3,D,[0.13318907 0.10498368 0.17712133 0.42195279 0.15766374 0.00508939],0.4219527882551498
141148,4,D,[0.12374695 0.10310842 0.17982198 0.43357763 0.15474686 0.00499817],0.433577626147755
141148,5,D,[0.15982766 0.12864177 0.1822938  0.34191629 0.179524   0.00779647],0.34191629052113254
141203,0,C,[0.05452032 0.2140238  0.65210988 0.04595456 0.02963453 0.00375691],0.6521098821832171
141203,1,C,[0.03430492 0.18092482 0.73813926 0.0267888  0.0171714  0.0026708 ],0.7381392553081331
141203,2,C,[0.05419332 0.20633755 0.66088993 0.04432615 0.02990146 0.00435158],0.6608899255485368
141203,3,C,[0.05618641 0.22807376 0.63412269 0.04666703 0.0314263  0.0035238 ],0.6341226887111129
141203,4,C,[0.05135765 0.21391065 0.66200545 0.04113666 0.02841659 0.003173  ],0.6620054474489653
141203,5,C,[0.08432499 0.26549036 0.50738613 0.07652852 0.06032007 0.00594994],0.5073861304883053
141210,0,C,[0.3  0.05 0.35 0.15 0.15 0.  ],0.35
141210,1,C,[0.17592593 0.13271605 0.42901235 0.10185185 0.15432099 0.00617284],0.42901234567901236
141210,2,C,[0.25974026 0.14285714 0.38961039 0.07792208 0.12987013 0.        ],0.38961038961038963
141210,3,C,[0.16788321 0.16788321 0.40632603 0.11678832 0.14111922 0.        ],0.40632603406326034
141210,4,C,[0.14285714 0.14285714 0.42857143 0.         0.28571429 0.        ],0.42857142857142855
141210,5,C,[0.125 0.375 0.125 0.    0.375 0.   ],0.125
141261,0,E,[0.18601226 0.09560591 0.16317023 0.09109762 0.45954556 0.00456841],0.4595455638374609
141261,1,E,[0.16871491 0.07682303 0.15648606 0.07566126 0.51858068 0.00373407],0.5185806757941048
141261,2,E,[0.19111597 0.10073556 0.17302914 0.09834488 0.43180058 0.00497388],0.4318005793156554
141261,3,E,[0.19315607 0.10203825 0.1763697  0.09885099 0.42529835 0.00428665],0.4252983454200519
141261,4,E,[0.17968158 0.09479684 0.1715104  0.09437565 0.45556398 0.00407155],0.45556397944570803
141261,5,E,[0.21112023 0.11581863 0.1906032  0.12125564 0.35525236 0.00594994],0.35525235945835043
141322,0,A,[0.84825078 0.03447343 0.03495432 0.04159654 0.03339144 0.00733349],0.8482507814378456
141322,1,A,[0.90176134 0.02197884 0.0222516  0.02656276 0.02326057 0.00418488],0.9017613379500895
141322,2,A,[0.83859299 0.03830915 0.03891801 0.04272789 0.03481714 0.00663482],0.8385929882211786
141322,3,A,[0.83872644 0.0367413  0.03858983 0.04400455 0.03627761 0.00566027],0.838726444610088
141322,4,A,[0.8477803  0.0340606  0.03594193 0.0413613  0.03574537 0.00511049],0.8477803049448235
